geo_id,day,cases_weekly
lc,20200525,0
lc,20200601,0
lc,20200608,1
lc,20200615,0
lc,20200622,0
lc,20200629,0
lc,20200706,3
lc,20200713,0
lc,20200720,1
lc,20200727,1
lc,20200803,1
lc,20200810,0
lc,20200817,0
lc,20200824,1
lc,20200831,0
lc,20200907,0
lc,20200914,1
lc,20200921,0
lc,20200928,0
lc,20201005,0
lc,20201012,2
lc,20201019,4
lc,20201026,21
lc,20201102,30
lc,20201109,47
lc,20201116,40
lc,20201123,49
lc,20201130,37
lc,20201207,8
lc,20201214,10
lc,20201221,12
lc,20201228,18
li,20200316,7
li,20200323,39
li,20200330,16
li,20200406,16
li,20200413,2
li,20200420,2
li,20200427,1
li,20200504,0
li,20200511,0
li,20200518,0
li,20200525,0
li,20200601,0
li,20200608,0
li,20200615,0
li,20200622,0
li,20200629,0
li,20200706,1
li,20200713,1
li,20200720,2
li,20200727,0
li,20200803,2
li,20200810,0
li,20200817,4
li,20200824,8
li,20200831,7
li,20200907,0
li,20200914,3
li,20200921,1
li,20200928,5
li,20201005,9
li,20201012,12
li,20201019,86
li,20201026,141
li,20201102,186
li,20201109,237
li,20201116,197
li,20201123,127
li,20201130,161
li,20201207,123
li,20201214,118
li,20201221,315
li,20201228,263
lk,20200106,0
lk,20200113,0
lk,20200120,0
lk,20200127,0
lk,20200203,1
lk,20200210,0
lk,20200217,0
lk,20200224,0
lk,20200302,0
lk,20200309,0
lk,20200316,18
lk,20200323,68
lk,20200330,33
lk,20200406,46
lk,20200413,44
lk,20200420,85
lk,20200427,228
lk,20200504,195
lk,20200511,145
lk,20200518,118
lk,20200525,160
lk,20200601,492
lk,20200608,202
lk,20200615,54
lk,20200622,61
lk,20200629,87
lk,20200706,39
lk,20200713,541
lk,20200720,107
lk,20200727,58
lk,20200803,41
lk,20200810,21
lk,20200817,49
lk,20200824,60
lk,20200831,59
lk,20200907,111
lk,20200914,111
lk,20200921,53
lk,20200928,73
lk,20201005,42
lk,20201012,1350
lk,20201019,786
lk,20201026,2334
lk,20201102,3188
lk,20201109,2869
lk,20201116,3358
lk,20201123,2884
lk,20201130,3313
lk,20201207,4393
lk,20201214,4913
lk,20201221,4471
lk,20201228,3793
lr,20200323,3
lr,20200330,0
lr,20200406,10
lr,20200413,37
lr,20200420,41
lr,20200427,33
lr,20200504,34
lr,20200511,41
lr,20200518,27
lr,20200525,39
lr,20200601,23
lr,20200608,71
lr,20200615,99
lr,20200622,168
lr,20200629,142
lr,20200706,106
lr,20200713,136
lr,20200720,81
lr,20200727,71
lr,20200803,45
lr,20200810,30
lr,20200817,20
lr,20200824,29
lr,20200831,18
lr,20200907,3
lr,20200914,12
lr,20200921,16
lr,20200928,4
lr,20201005,9
lr,20201012,15
lr,20201019,14
lr,20201026,16
lr,20201102,33
lr,20201109,16
lr,20201116,65
lr,20201123,44
lr,20201130,44
lr,20201207,81
lr,20201214,95
lr,20201221,17
lr,20201228,12
ls,20200518,1
ls,20200525,1
ls,20200601,0
ls,20200608,2
ls,20200615,0
ls,20200622,0
ls,20200629,23
ls,20200706,52
ls,20200713,154
ls,20200720,126
ls,20200727,87
ls,20200803,272
ls,20200810,24
ls,20200817,204
ls,20200824,69
ls,20200831,51
ls,20200907,82
ls,20200914,97
ls,20200921,179
ls,20200928,134
ls,20201005,122
ls,20201012,125
ls,20201019,28
ls,20201026,107
ls,20201102,7
ls,20201109,20
ls,20201116,74
ls,20201123,44
ls,20201130,24
ls,20201207,41
ls,20201214,135
ls,20201221,261
ls,20201228,410
lt,20200106,0
lt,20200113,0
lt,20200120,0
lt,20200127,0
lt,20200203,0
lt,20200210,0
lt,20200217,0
lt,20200224,0
lt,20200302,1
lt,20200309,0
lt,20200316,13
lt,20200323,129
lt,20200330,341
lt,20200406,327
lt,20200413,251
lt,20200420,264
lt,20200427,112
lt,20200504,-28
lt,20200511,69
lt,20200518,62
lt,20200525,82
lt,20200601,52
lt,20200608,39
lt,20200615,54
lt,20200622,30
lt,20200629,18
lt,20200706,20
lt,20200713,33
lt,20200720,63
lt,20200727,76
lt,20200803,102
lt,20200810,142
lt,20200817,164
lt,20200824,219
lt,20200831,239
lt,20200907,209
lt,20200914,252
lt,20200921,409
lt,20200928,641
lt,20201005,800
lt,20201012,937
lt,20201019,1399
lt,20201026,2663
lt,20201102,5535
lt,20201109,8980
lt,20201116,10059
lt,20201123,12289
lt,20201130,14278
lt,20201207,14711
lt,20201214,18985
lt,20201221,19466
lt,20201228,17882
lu,20200106,0
lu,20200113,0
lu,20200120,0
lu,20200127,0
lu,20200203,0
lu,20200210,0
lu,20200217,0
lu,20200224,0
lu,20200302,1
lu,20200309,4
lu,20200316,72
lu,20200323,721
lu,20200330,1152
lu,20200406,854
lu,20200413,477
lu,20200420,269
lu,20200427,173
lu,20200504,101
lu,20200511,62
lu,20200518,59
lu,20200525,47
lu,20200601,26
lu,20200608,21
lu,20200615,31
lu,20200622,50
lu,20200629,122
lu,20200706,280
lu,20200713,403
lu,20200720,558
lu,20200727,789
lu,20200803,423
lu,20200810,418
lu,20200817,326
lu,20200824,265
lu,20200831,-1079
lu,20200907,271
lu,20200914,298
lu,20200921,610
lu,20200928,553
lu,20201005,352
lu,20201012,651
lu,20201019,1286
lu,20201026,3558
lu,20201102,4578
lu,20201109,3699
lu,20201116,4063
lu,20201123,3789
lu,20201130,3640
lu,20201207,3711
lu,20201214,3588
lu,20201221,2795
lu,20201228,1782
lv,20200309,3
lv,20200316,28
lv,20200323,108
lv,20200330,237
lv,20200406,157
lv,20200413,118
lv,20200420,76
lv,20200427,85
lv,20200504,67
lv,20200511,60
lv,20200518,69
lv,20200525,39
lv,20200601,19
lv,20200608,22
lv,20200615,9
lv,20200622,14
lv,20200629,5
lv,20200706,8
lv,20200713,49
lv,20200720,19
lv,20200727,27
lv,20200803,24
lv,20200810,47
lv,20200817,32
lv,20200824,15
lv,20200831,56
lv,20200907,35
lv,20200914,46
lv,20200921,51
lv,20200928,151
lv,20201005,410
lv,20201012,584
lv,20201019,780
lv,20201026,1228
lv,20201102,1458
lv,20201109,1959
lv,20201116,2452
lv,20201123,2573
lv,20201130,3855
lv,20201207,4338
lv,20201214,4362
lv,20201221,5265
lv,20201228,5898
ly,20200330,8
ly,20200406,10
ly,20200413,7
ly,20200420,24
ly,20200427,12
ly,20200504,2
ly,20200511,1
ly,20200518,1
ly,20200525,10
ly,20200601,81
ly,20200608,100
ly,20200615,162
ly,20200622,126
ly,20200629,218
ly,20200706,227
ly,20200713,444
ly,20200720,433
ly,20200727,681
ly,20200803,1144
ly,20200810,1541
ly,20200817,2506
ly,20200824,2699
ly,20200831,2986
ly,20200907,4326
ly,20200914,5032
ly,20200921,5168
ly,20200928,4415
ly,20201005,4445
ly,20201012,5903
ly,20201019,6078
ly,20201026,7223
ly,20201102,6032
ly,20201109,6072
ly,20201116,5485
ly,20201123,4221
ly,20201130,4607
ly,20201207,4150
ly,20201214,4199
ly,20201221,4421
ly,20201228,3181
ma,20200316,28
ma,20200323,87
ma,20200330,364
ma,20200406,542
ma,20200413,640
ma,20200420,1194
ma,20200427,1210
ma,20200504,838
ma,20200511,1160
ma,20200518,807
ma,20200525,563
ma,20200601,374
ma,20200608,417
ma,20200615,510
ma,20200622,1243
ma,20200629,2075
ma,20200706,2163
ma,20200713,1530
ma,20200720,1491
ma,20200727,3042
ma,20200803,5259
ma,20200810,7700
ma,20200817,9252
ma,20200824,9860
ma,20200831,9050
ma,20200907,10995
ma,20200914,14292
ma,20200921,15057
ma,20200928,15942
ma,20201005,15587
ma,20201012,19132
ma,20201019,21228
ma,20201026,23849
ma,20201102,25063
ma,20201109,34237
ma,20201116,36396
ma,20201123,27785
ma,20201130,32841
ma,20201207,25854
ma,20201214,19952
ma,20201221,17516
ma,20201228,14954
mc,20200106,0
mc,20200113,0
mc,20200120,0
mc,20200127,0
mc,20200203,0
mc,20200210,0
mc,20200217,0
mc,20200224,0
mc,20200302,1
mc,20200309,0
mc,20200316,8
mc,20200323,11
mc,20200330,15
mc,20200406,16
mc,20200413,13
mc,20200420,1
mc,20200427,0
mc,20200504,1
mc,20200511,0
mc,20200518,0
mc,20200525,1
mc,20200601,0
mc,20200608,0
mc,20200615,0
mc,20200622,1
mc,20200629,2
mc,20200706,5
mc,20200713,1
mc,20200720,0
mc,20200727,5
mc,20200803,3
mc,20200810,10
mc,20200817,5
mc,20200824,12
mc,20200831,20
mc,20200907,17
mc,20200914,23
mc,20200921,22
mc,20200928,17
mc,20201005,12
mc,20201012,12
mc,20201019,31
mc,20201026,41
mc,20201102,60
mc,20201109,120
mc,20201116,62
mc,20201123,34
mc,20201130,26
mc,20201207,30
mc,20201214,30
mc,20201221,60
mc,20201228,75
md,20200316,23
md,20200323,71
md,20200330,169
md,20200406,601
md,20200413,798
md,20200420,810
md,20200427,936
md,20200504,713
md,20200511,806
md,20200518,1133
md,20200525,1033
md,20200601,1158
md,20200608,1449
md,20200615,2040
md,20200622,2460
md,20200629,2050
md,20200706,1564
md,20200713,1568
md,20200720,1598
md,20200727,2054
md,20200803,2328
md,20200810,2298
md,20200817,2523
md,20200824,3295
md,20200831,3222
md,20200907,3097
md,20200914,3181
md,20200921,3618
md,20200928,4279
md,20201005,5704
md,20201012,5572
md,20201019,4899
md,20201026,4453
md,20201102,5079
md,20201109,5764
md,20201116,6933
md,20201123,8662
md,20201130,9076
md,20201207,9618
md,20201214,9883
md,20201221,8689
md,20201228,6148
me,20200323,21
me,20200330,64
me,20200406,129
me,20200413,58
me,20200420,36
me,20200427,13
me,20200504,1
me,20200511,2
me,20200518,0
me,20200525,0
me,20200601,0
me,20200608,0
me,20200615,1
me,20200622,37
me,20200629,119
me,20200706,300
me,20200713,440
me,20200720,550
me,20200727,798
me,20200803,689
me,20200810,360
me,20200817,417
me,20200824,308
me,20200831,447
me,20200907,763
me,20200914,1159
me,20200921,1900
me,20200928,1701
me,20201005,1814
me,20201012,1742
me,20201019,1746
me,20201026,1182
me,20201102,1917
me,20201109,4091
me,20201116,4372
me,20201123,3885
me,20201130,3819
me,20201207,3365
me,20201214,3180
me,20201221,2529
me,20201228,2739
mg,20200323,3
mg,20200330,34
mg,20200406,35
mg,20200413,34
mg,20200420,15
mg,20200427,3
mg,20200504,25
mg,20200511,22
mg,20200518,133
mg,20200525,223
mg,20200601,244
mg,20200608,281
mg,20200615,220
mg,20200622,324
mg,20200629,482
mg,20200706,650
mg,20200713,2139
mg,20200720,2182
mg,20200727,2246
mg,20200803,2233
mg,20200810,1558
mg,20200817,741
mg,20200824,500
mg,20200831,516
mg,20200907,476
mg,20200914,438
mg,20200921,296
mg,20200928,232
mg,20201005,273
mg,20201012,160
mg,20201019,92
mg,20201026,158
mg,20201102,143
mg,20201109,112
mg,20201116,10
mg,20201123,108
mg,20201130,0
mg,20201207,172
mg,20201214,120
mg,20201221,0
mg,20201228,81
mh,20201102,1
mh,20201109,0
mh,20201116,0
mh,20201123,3
mh,20201130,0
mh,20201207,0
mh,20201214,0
mh,20201221,0
mh,20201228,0
mk,20200106,0
mk,20200113,0
mk,20200120,0
mk,20200127,0
mk,20200203,0
mk,20200210,0
mk,20200217,0
mk,20200224,0
mk,20200302,1
mk,20200309,2
mk,20200316,10
mk,20200323,101
mk,20200330,145
mk,20200406,224
mk,20200413,345
mk,20200420,379
mk,20200427,179
mk,20200504,125
mk,20200511,131
mk,20200518,150
mk,20200525,186
mk,20200601,248
mk,20200608,802
mk,20200615,1029
mk,20200622,1049
mk,20200629,986
mk,20200706,954
mk,20200713,1065
mk,20200720,1021
mk,20200727,954
mk,20200803,968
mk,20200810,802
mk,20200817,883
mk,20200824,775
mk,20200831,413
mk,20200907,835
mk,20200914,932
mk,20200921,1041
mk,20200928,894
mk,20201005,973
mk,20201012,2335
mk,20201019,2691
mk,20201026,3326
mk,20201102,5482
mk,20201109,7324
mk,20201116,7290
mk,20201123,7693
mk,20201130,6800
mk,20201207,6425
mk,20201214,5670
mk,20201221,4667
mk,20201228,3499
ml,20200330,18
ml,20200406,27
ml,20200413,71
ml,20200420,108
ml,20200427,165
ml,20200504,174
ml,20200511,141
ml,20200518,156
ml,20200525,170
ml,20200601,235
ml,20200608,268
ml,20200615,276
ml,20200622,152
ml,20200629,186
ml,20200706,183
ml,20200713,81
ml,20200720,64
ml,20200727,35
ml,20200803,31
ml,20200810,26
ml,20200817,47
ml,20200824,91
ml,20200831,68
ml,20200907,69
ml,20200914,82
ml,20200921,89
ml,20200928,73
ml,20201005,98
ml,20201012,102
ml,20201019,93
ml,20201026,111
ml,20201102,55
ml,20201109,131
ml,20201116,192
ml,20201123,338
ml,20201130,453
ml,20201207,476
ml,20201214,679
ml,20201221,377
ml,20201228,512
mm,20200330,8
mm,20200406,13
mm,20200413,20
mm,20200420,70
mm,20200427,35
mm,20200504,9
mm,20200511,25
mm,20200518,7
mm,20200525,14
mm,20200601,27
mm,20200608,15
mm,20200615,19
mm,20200622,28
mm,20200629,9
mm,20200706,14
mm,20200713,18
mm,20200720,10
mm,20200727,9
mm,20200803,3
mm,20200810,7
mm,20200817,15
mm,20200824,88
mm,20200831,324
mm,20200907,677
mm,20200914,1551
mm,20200921,2790
mm,20200928,4929
mm,20201005,7060
mm,20201012,10180
mm,20201019,8051
mm,20201026,8749
mm,20201102,8631
mm,20201109,7972
mm,20201116,7617
mm,20201123,10252
mm,20201130,10240
mm,20201207,9669
mm,20201214,9187
mm,20201221,7792
mm,20201228,5752
mn,20200323,10
mn,20200330,2
mn,20200406,2
mn,20200413,2
mn,20200420,16
mn,20200427,6
mn,20200504,2
mn,20200511,2
mn,20200518,98
mn,20200525,1
mn,20200601,44
mn,20200608,9
mn,20200615,3
mn,20200622,16
mn,20200629,7
mn,20200706,0
mn,20200713,10
mn,20200720,57
mn,20200727,1
mn,20200803,5
mn,20200810,0
mn,20200817,5
mn,20200824,0
mn,20200831,3
mn,20200907,9
mn,20200914,1
mn,20200921,1
mn,20200928,1
mn,20201005,1
mn,20201012,4
mn,20201019,6
mn,20201026,15
mn,20201102,10
mn,20201109,19
mn,20201116,63
mn,20201123,209
mn,20201130,151
mn,20201207,96
mn,20201214,25
mn,20201221,81
mn,20201228,144
mp,20200406,8
mp,20200413,3
mp,20200420,3
mp,20200427,0
mp,20200504,0
mp,20200511,2
mp,20200518,5
mp,20200525,1
mp,20200601,0
mp,20200608,5
mp,20200615,3
mp,20200622,0
mp,20200629,0
mp,20200706,1
mp,20200713,2
mp,20200720,4
mp,20200727,3
mp,20200803,6
mp,20200810,2
mp,20200817,2
mp,20200824,4
mp,20200831,2
mp,20200907,2
mp,20200914,2
mp,20200921,9
mp,20200928,1
mp,20201005,3
mp,20201012,4
mp,20201019,9
mp,20201026,6
mp,20201102,4
mp,20201109,4
mp,20201116,2
mp,20201123,2
mp,20201130,2
mp,20201207,3
mp,20201214,4
mp,20201221,3
mp,20201228,6
mr,20200316,1
mr,20200323,1
mr,20200330,3
mr,20200406,1
mr,20200413,1
mr,20200420,0
mr,20200427,0
mr,20200504,1
mr,20200511,0
mr,20200518,54
mr,20200525,175
mr,20200601,293
mr,20200608,417
mr,20200615,836
mr,20200622,1030
mr,20200629,1094
mr,20200706,972
mr,20200713,247
mr,20200720,747
mr,20200727,298
mr,20200803,139
mr,20200810,188
mr,20200817,203
mr,20200824,184
mr,20200831,137
mr,20200907,112
mr,20200914,142
mr,20200921,92
mr,20200928,94
mr,20201005,58
mr,20201012,30
mr,20201019,53
mr,20201026,59
mr,20201102,55
mr,20201109,89
mr,20201116,79
mr,20201123,211
mr,20201130,453
mr,20201207,161
mr,20201214,2261
mr,20201221,1447
mr,20201228,1360
ms,20200323,1
ms,20200330,4
ms,20200406,1
ms,20200413,5
ms,20200420,0
ms,20200427,0
ms,20200504,0
ms,20200511,0
ms,20200518,0
ms,20200525,0
ms,20200601,0
ms,20200608,0
ms,20200615,0
ms,20200622,0
ms,20200629,0
ms,20200706,0
ms,20200713,1
ms,20200720,0
ms,20200727,1
ms,20200803,0
ms,20200810,0
ms,20200817,0
ms,20200824,0
ms,20200831,0
ms,20200907,0
ms,20200914,0
ms,20200921,0
ms,20200928,0
ms,20201005,0
ms,20201012,0
ms,20201019,0
ms,20201026,0
ms,20201102,0
ms,20201109,0
ms,20201116,0
ms,20201123,0
ms,20201130,0
ms,20201207,0
ms,20201214,0
ms,20201221,0
ms,20201228,0
mt,20200309,3
mt,20200316,27
mt,20200323,77
mt,20200330,49
mt,20200406,85
mt,20200413,143
mt,20200420,47
mt,20200427,18
mt,20200504,30
mt,20200511,23
mt,20200518,55
mt,20200525,53
mt,20200601,8
mt,20200608,11
mt,20200615,20
mt,20200622,15
mt,20200629,5
mt,20200706,2
mt,20200713,2
mt,20200720,2
mt,20200727,24
mt,20200803,84
mt,20200810,223
mt,20200817,367
mt,20200824,295
mt,20200831,217
mt,20200907,192
mt,20200914,329
mt,20200921,371
mt,20200928,230
mt,20201005,311
mt,20201012,517
mt,20201019,894
mt,20201026,838
mt,20201102,823
mt,20201109,842
mt,20201116,894
mt,20201123,867
mt,20201130,759
mt,20201207,768
mt,20201214,734
mt,20201221,460
mt,20201228,712
mu,20200323,28
mu,20200330,82
mu,20200406,117
mu,20200413,97
mu,20200420,4
mu,20200427,4
mu,20200504,0
mu,20200511,0
mu,20200518,0
mu,20200525,2
mu,20200601,1
mu,20200608,2
mu,20200615,0
mu,20200622,0
mu,20200629,4
mu,20200706,0
mu,20200713,1
mu,20200720,1
mu,20200727,1
mu,20200803,0
mu,20200810,0
mu,20200817,2
mu,20200824,0
mu,20200831,0
mu,20200907,10
mu,20200914,5
mu,20200921,6
mu,20200928,0
mu,20201005,14
mu,20201012,14
mu,20201019,12
mu,20201026,28
mu,20201102,11
mu,20201109,6
mu,20201116,26
mu,20201123,16
mu,20201130,7
mu,20201207,4
mu,20201214,18
mu,20201221,3
mu,20201228,1
mv,20200309,4
mv,20200316,9
mv,20200323,0
mv,20200330,4
mv,20200406,2
mv,20200413,1
mv,20200420,32
mv,20200427,162
mv,20200504,313
mv,20200511,308
mv,20200518,259
mv,20200525,277
mv,20200601,402
mv,20200608,130
mv,20200615,132
mv,20200622,168
mv,20200629,120
mv,20200706,145
mv,20200713,263
mv,20200720,235
mv,20200727,336
mv,20200803,862
mv,20200810,877
mv,20200817,744
mv,20200824,994
mv,20200831,888
mv,20200907,917
mv,20200914,589
mv,20200921,551
mv,20200928,374
mv,20201005,432
mv,20201012,364
mv,20201019,316
mv,20201026,295
mv,20201102,196
mv,20201109,285
mv,20201116,218
mv,20201123,404
mv,20201130,386
mv,20201207,204
mv,20201214,170
mv,20201221,125
mv,20201228,151
mw,20200406,4
mw,20200413,9
mw,20200420,4
mw,20200427,17
mw,20200504,5
mw,20200511,17
mw,20200518,14
mw,20200525,13
mw,20200601,201
mw,20200608,154
mw,20200615,109
mw,20200622,183
mw,20200629,416
mw,20200706,596
mw,20200713,622
mw,20200720,628
mw,20200727,648
mw,20200803,591
mw,20200810,427
mw,20200817,414
mw,20200824,250
mw,20200831,214
mw,20200907,78
mw,20200914,76
mw,20200921,41
mw,20200928,37
mw,20201005,18
mw,20201012,35
mw,20201019,36
mw,20201026,33
mw,20201102,42
mw,20201109,19
mw,20201116,14
mw,20201123,38
mw,20201130,22
mw,20201207,26
mw,20201214,15
mw,20201221,95
mw,20201228,216
mx,20200106,0
mx,20200113,0
mx,20200120,1
mx,20200127,0
mx,20200203,1
mx,20200210,0
mx,20200217,1
mx,20200224,1
mx,20200302,11
mx,20200309,14
mx,20200316,216
mx,20200323,654
mx,20200330,1221
mx,20200406,2083
mx,20200413,3386
mx,20200420,6141
mx,20200427,9135
mx,20200504,11094
mx,20200511,14536
mx,20200518,19213
mx,20200525,23497
mx,20200601,26685
mx,20200608,30070
mx,20200615,34118
mx,20200622,37054
mx,20200629,38916
mx,20200706,42740
mx,20200713,44253
mx,20200720,49745
mx,20200727,48945
mx,20200803,44519
mx,20200810,40936
mx,20200817,37880
mx,20200824,36673
mx,20200831,37703
mx,20200907,37193
mx,20200914,33735
mx,20200921,28075
mx,20200928,31936
mx,20201005,30405
mx,20201012,29957
mx,20201019,18484
mx,20201026,39933
mx,20201102,38232
mx,20201109,38433
mx,20201116,38697
mx,20201123,35353
mx,20201130,65196
mx,20201207,68779
mx,20201214,74194
mx,20201221,75871
mx,20201228,63515
my,20200106,0
my,20200113,0
my,20200120,0
my,20200127,4
my,20200203,4
my,20200210,10
my,20200217,4
my,20200224,0
my,20200302,7
my,20200309,70
my,20200316,329
my,20200323,878
my,20200330,1164
my,20200406,1192
my,20200413,1021
my,20200420,706
my,20200427,391
my,20200504,518
my,20200511,358
my,20200518,238
my,20200525,351
my,20200601,574
my,20200608,503
my,20200615,131
my,20200622,119
my,20200629,62
my,20200706,24
my,20200713,60
my,20200720,61
my,20200727,118
my,20200803,102
my,20200810,84
my,20200817,117
my,20200824,67
my,20200831,67
my,20200907,63
my,20200914,518
my,20200921,304
my,20200928,700
my,20201005,1462
my,20201012,3276
my,20201019,4841
my,20201026,6067
my,20201102,5940
my,20201109,7704
my,20201116,7208
my,20201123,7358
my,20201130,9710
my,20201207,8209
my,20201214,10781
my,20201221,9834
my,20201228,11787
mz,20200323,1
mz,20200330,7
mz,20200406,2
mz,20200413,11
mz,20200420,18
mz,20200427,37
mz,20200504,4
mz,20200511,11
mz,20200518,46
mz,20200525,57
mz,20200601,60
mz,20200608,172
mz,20200615,157
mz,20200622,150
mz,20200629,126
mz,20200706,128
mz,20200713,170
mz,20200720,334
mz,20200727,178
mz,20200803,277
mz,20200810,323
mz,20200817,586
mz,20200824,540
mz,20200831,426
mz,20200907,623
mz,20200914,825
mz,20200921,1502
mz,20200928,1212
mz,20201005,1213
mz,20201012,805
mz,20201019,865
mz,20201026,1120
mz,20201102,1002
mz,20201109,780
mz,20201116,680
mz,20201123,589
mz,20201130,576
mz,20201207,631
mz,20201214,710
mz,20201221,614
mz,20201228,742
na,20200316,2
na,20200323,1
na,20200330,8
na,20200406,5
na,20200413,0
na,20200420,0
na,20200427,0
na,20200504,0
na,20200511,0
na,20200518,0
na,20200525,5
na,20200601,3
na,20200608,5
na,20200615,3
na,20200622,23
na,20200629,128
na,20200706,229
na,20200713,373
na,20200720,462
na,20200727,528
na,20200803,519
na,20200810,655
na,20200817,1205
na,20200824,1700
na,20200831,1511
na,20200907,1320
na,20200914,1034
na,20200921,658
na,20200928,656
na,20201005,593
na,20201012,310
na,20201019,357
na,20201026,367
na,20201102,328
na,20201109,223
na,20201116,297
na,20201123,357
na,20201130,480
na,20201207,733
na,20201214,1458
na,20201221,2178
na,20201228,3573
nc,20200323,5
nc,20200330,10
nc,20200406,3
nc,20200413,0
nc,20200420,0
nc,20200427,0
nc,20200504,0
nc,20200511,0
nc,20200518,0
nc,20200525,0
nc,20200601,1
nc,20200608,1
nc,20200615,1
nc,20200622,0
nc,20200629,0
nc,20200706,0
nc,20200713,0
nc,20200720,1
nc,20200727,0
nc,20200803,0
nc,20200810,1
nc,20200817,0
nc,20200824,0
nc,20200831,0
nc,20200907,3
nc,20200914,0
nc,20200921,0
nc,20200928,1
nc,20201005,0
nc,20201012,0
nc,20201019,0
nc,20201026,0
nc,20201102,1
nc,20201109,1
nc,20201116,1
nc,20201123,2
nc,20201130,0
nc,20201207,3
nc,20201214,1
nc,20201221,1
nc,20201228,1
ne,20200323,1
ne,20200330,9
ne,20200406,174
ne,20200413,345
ne,20200420,119
ne,20200427,48
ne,20200504,54
ne,20200511,71
ne,20200518,83
ne,20200525,41
ne,20200601,13
ne,20200608,15
ne,20200615,7
ne,20200622,56
ne,20200629,38
ne,20200706,19
ne,20200713,6
ne,20200720,5
ne,20200727,28
ne,20200803,15
ne,20200810,11
ne,20200817,9
ne,20200824,5
ne,20200831,4
ne,20200907,1
ne,20200914,3
ne,20200921,8
ne,20200928,8
ne,20201005,4
ne,20201012,1
ne,20201019,9
ne,20201026,5
ne,20201102,6
ne,20201109,22
ne,20201116,64
ne,20201123,61
ne,20201130,148
ne,20201207,340
ne,20201214,402
ne,20201221,401
ne,20201228,500
ng,20200106,0
ng,20200113,0
ng,20200120,0
ng,20200127,0
ng,20200203,0
ng,20200210,0
ng,20200217,0
ng,20200224,0
ng,20200302,1
ng,20200309,0
ng,20200316,1
ng,20200323,28
ng,20200330,67
ng,20200406,135
ng,20200413,91
ng,20200420,304
ng,20200427,646
ng,20200504,1285
ng,20200511,1841
ng,20200518,1560
ng,20200525,1880
ng,20200601,2323
ng,20200608,2324
ng,20200615,3599
ng,20200622,4159
ng,20200629,4323
ng,20200706,4144
ng,20200713,3847
ng,20200720,4105
ng,20200727,3869
ng,20200803,3309
ng,20200810,2736
ng,20200817,2491
ng,20200824,3159
ng,20200831,1638
ng,20200907,1140
ng,20200914,1251
ng,20200921,986
ng,20200928,1082
ng,20201005,1021
ng,20201012,921
ng,20201019,1174
ng,20201026,552
ng,20201102,972
ng,20201109,1126
ng,20201116,1058
ng,20201123,1235
ng,20201130,1029
ng,20201207,1843
ng,20201214,3920
ng,20201221,5259
ng,20201228,6377
ni,20200323,2
ni,20200330,2
ni,20200406,1
ni,20200413,4
ni,20200420,0
ni,20200427,4
ni,20200504,1
ni,20200511,2
ni,20200518,9
ni,20200525,254
ni,20200601,480
ni,20200608,550
ni,20200615,346
ni,20200622,359
ni,20200629,156
ni,20200706,349
ni,20200713,327
ni,20200720,301
ni,20200727,292
ni,20200803,233
ni,20200810,230
ni,20200817,213
ni,20200824,196
ni,20200831,183
ni,20200907,174
ni,20200914,150
ni,20200921,143
ni,20200928,112
ni,20201005,97
ni,20201012,94
ni,20201019,89
ni,20201026,81
ni,20201102,80
ni,20201109,77
ni,20201116,70
ni,20201123,64
ni,20201130,59
ni,20201207,54
ni,20201214,49
ni,20201221,51
ni,20201228,53
nl,20200106,0
nl,20200113,0
nl,20200120,0
nl,20200127,0
nl,20200203,0
nl,20200210,0
nl,20200217,0
nl,20200224,0
nl,20200302,13
nl,20200309,252
nl,20200316,870
nl,20200323,3069
nl,20200330,6662
nl,20200406,6985
nl,20200413,7736
nl,20200420,7068
nl,20200427,5190
nl,20200504,2726
nl,20200511,2056
nl,20200518,1368
nl,20200525,1241
nl,20200601,1206
nl,20200608,1132
nl,20200615,1209
nl,20200622,810
nl,20200629,554
nl,20200706,474
nl,20200713,401
nl,20200720,703
nl,20200727,1221
nl,20200803,2097
nl,20200810,3521
nl,20200817,4379
nl,20200824,3547
nl,20200831,3581
nl,20200907,4644
nl,20200914,7308
nl,20200921,11661
nl,20200928,17826
nl,20201005,24239
nl,20201012,38701
nl,20201019,53784
nl,20201026,62691
nl,20201102,68512
nl,20201109,50136
nl,20201116,37762
nl,20201123,36725
nl,20201130,34213
nl,20201207,38280
nl,20201214,56193
nl,20201221,76154
nl,20201228,80594
no,20200106,0
no,20200113,0
no,20200120,0
no,20200127,0
no,20200203,0
no,20200210,0
no,20200217,0
no,20200224,0
no,20200302,19
no,20200309,150
no,20200316,908
no,20200323,1055
no,20200330,1970
no,20200406,1538
no,20200413,775
no,20200420,653
no,20200427,437
no,20200504,304
no,20200511,290
no,20200518,98
no,20200525,112
no,20200601,102
no,20200608,93
no,20200615,102
no,20200622,102
no,20200629,107
no,20200706,80
no,20200713,70
no,20200720,50
no,20200727,70
no,20200803,123
no,20200810,260
no,20200817,382
no,20200824,347
no,20200831,346
no,20200907,577
no,20200914,746
no,20200921,779
no,20200928,761
no,20201005,743
no,20201012,1072
no,20201019,915
no,20201026,1096
no,20201102,2331
no,20201109,3662
no,20201116,4001
no,20201123,4212
no,20201130,3309
no,20201207,2624
no,20201214,3632
no,20201221,1772
no,20201228,4282
np,20200106,0
np,20200113,0
np,20200120,0
np,20200127,1
np,20200203,0
