geo_id,day,cumulative_number_for_14_days_of_covid_19_cases_per_100000
cf,20201001,0.99047897
cf,20201002,0.99047897
cf,20201003,0.90618289
cf,20201004,1.24336722
cf,20201005,1.09584907
cf,20201006,1.09584907
cf,20201007,1.05370103
cf,20201008,1.05370103
cf,20201009,1.01155299
cf,20201010,0.96940495
cf,20201011,1.01155299
cf,20201012,1.01155299
cf,20201013,1.01155299
cf,20201014,0.63222062
cf,20201015,0.54792454
cf,20201016,0.54792454
cf,20201017,0.54792454
cf,20201018,0.21074021
cf,20201019,0.21074021
cf,20201020,0.23181423
cf,20201021,0.12644412
cf,20201022,0.12644412
cf,20201023,0.21074021
cf,20201024,0.21074021
cf,20201025,0.16859216
cf,20201026,0.16859216
cf,20201027,0.18966619
cf,20201028,0.16859216
cf,20201029,0.16859216
cf,20201030,0.16859216
cf,20201031,0.23181423
cf,20201101,0.23181423
cf,20201102,0.23181423
cf,20201103,0.21074021
cf,20201104,0.16859216
cf,20201105,0.35825835
cf,20201106,0.27396227
cf,20201107,0.27396227
cf,20201108,0.35825835
cf,20201109,0.35825835
cf,20201110,0.35825835
cf,20201111,0.44255443
cf,20201112,0.44255443
cf,20201113,0.52685052
cf,20201114,0.46362845
cf,20201115,0.63222062
cf,20201116,0.7165167
cf,20201117,0.7165167
cf,20201118,0.7165167
cf,20201119,0.52685052
cf,20201120,0.67436866
cf,20201121,0.75866474
cf,20201122,0.67436866
cf,20201123,0.67436866
cf,20201124,0.65329464
cf,20201125,0.56899856
cf,20201126,0.56899856
cf,20201127,0.52685052
cf,20201128,0.52685052
cf,20201129,0.35825835
cf,20201130,0.27396227
cf,20201201,0.27396227
cf,20201202,0.37933237
cf,20201203,0.37933237
cf,20201204,0.23181423
cf,20201205,0.14751814
cf,20201206,0.23181423
cf,20201207,0.23181423
cf,20201208,0.23181423
cf,20201209,0.33718433
cf,20201210,0.33718433
cf,20201211,0.40040639
cg,20200316,
cg,20200317,
cg,20200318,
cg,20200319,
cg,20200320,
cg,20200321,
cg,20200322,
cg,20200323,
cg,20200324,
cg,20200325,
cg,20200326,
cg,20200327,
cg,20200328,
cg,20200329,0.35312677
cg,20200330,0.33454115
cg,20200331,0.33454115
cg,20200401,0.39029801
cg,20200402,0.35312677
cg,20200403,0.70625354
cg,20200404,0.70625354
cg,20200405,0.7620104
cg,20200406,0.7620104
cg,20200407,0.7620104
cg,20200408,0.7620104
cg,20200409,1.04079469
cg,20200410,1.04079469
cg,20200411,1.04079469
cg,20200412,0.7620104
cg,20200413,0.94786659
cg,20200414,0.94786659
cg,20200415,0.96645221
cg,20200416,1.76563385
cg,20200417,1.41250708
cg,20200418,1.89573319
cg,20200419,1.82139071
cg,20200420,2.13734624
cg,20200421,2.13734624
cg,20200422,2.23027434
cg,20200423,2.34178806
cg,20200424,2.34178806
cg,20200425,2.60198673
cg,20200426,2.60198673
cg,20200427,2.41613053
cg,20200428,2.54622987
cg,20200429,2.47188739
cg,20200430,1.91431881
cg,20200501,1.91431881
cg,20200502,1.59836328
cg,20200503,1.59836328
cg,20200504,1.28240774
cg,20200505,1.41250708
cg,20200506,1.31957898
cg,20200507,1.44967832
cg,20200508,1.63553451
cg,20200509,1.6169489
cg,20200510,1.6169489
cg,20200511,1.6169489
cg,20200512,2.34178806
cg,20200513,2.34178806
cg,20200514,2.24885996
cg,20200515,3.17814093
cg,20200516,3.01087036
cg,20200517,3.40116837
cg,20200518,3.40116837
cg,20200519,3.27106903
cg,20200520,3.41975399
cg,20200521,2.89935664
cg,20200522,3.6241958
cg,20200523,3.38258275
cg,20200524,3.7171239
cg,20200525,3.7171239
cg,20200526,3.67995266
cg,20200527,4.3862062
cg,20200528,4.27469248
cg,20200529,3.34541151
cg,20200530,3.64278142
cg,20200531,3.25248341
cg,20200601,3.69853828
cg,20200602,3.69853828
cg,20200603,3.54985332
cg,20200604,3.67995266
cg,20200605,3.08521284
cg,20200606,3.15955531
cg,20200607,3.64278142
cg,20200608,3.64278142
cg,20200609,2.82501416
cg,20200610,2.9551135
cg,20200611,3.23389779
cg,20200612,3.23389779
cg,20200613,2.93652788
cg,20200614,3.56843894
cg,20200615,3.12238407
cg,20200616,5.0552885
cg,20200617,5.0552885
cg,20200618,4.92518916
cg,20200619,4.60923363
cg,20200620,4.53489116
cg,20200621,6.13325443
cg,20200622,6.13325443
cg,20200623,7.50859027
cg,20200624,6.6722374
cg,20200625,6.35628187
cg,20200626,8.53079935
cg,20200627,8.53079935
cg,20200628,8.66089868
cg,20200629,8.66089868
cg,20200630,6.72799425
cg,20200701,6.72799425
cg,20200702,9.27422412
cg,20200703,9.27422412
cg,20200704,12.52670754
cg,20200705,10.110577
cg,20200706,10.110577
cg,20200707,8.73524116
cg,20200708,8.73524116
cg,20200709,13.6418447
cg,20200710,11.46732722
cg,20200711,15.31455046
cg,20200712,14.55254006
cg,20200713,15.94646152
cg,20200714,15.94646152
cg,20200715,18.15815024
cg,20200716,18.13956462
cg,20200717,18.13956462
cg,20200718,19.99812657
cg,20200719,19.99812657
cg,20200720,19.99812657
cg,20200721,24.04979162
cg,20200722,24.04979162
cg,20200723,19.14318807
cg,20200724,22.61869892
cg,20200725,18.77147568
cg,20200726,18.77147568
cg,20200727,17.37755422
cg,20200728,20.38842458
cg,20200729,18.17673586
cg,20200730,15.64909161
cg,20200731,18.92016064
cg,20200801,13.80911528
cg,20200802,14.01355709
cg,20200803,14.01355709
cg,20200804,12.91700554
cg,20200805,12.91700554
cg,20200806,12.91700554
cg,20200807,11.13278607
cg,20200808,11.13278607
cg,20200809,11.6345978
cg,20200810,11.6345978
cg,20200811,8.62372744
cg,20200812,10.12916262
cg,20200813,10.12916262
cg,20200814,6.85809359
cg,20200815,6.85809359
cg,20200816,6.65365178
cg,20200817,8.32635753
cg,20200818,5.37124403
cg,20200819,5.37124403
cg,20200820,5.65002832
cg,20200821,3.95873695
cg,20200822,3.95873695
cg,20200823,3.45692522
cg,20200824,3.45692522
cg,20200825,3.45692522
cg,20200826,4.34903496
cg,20200827,4.34903496
cg,20200828,4.34903496
cg,20200829,4.34903496
cg,20200830,4.34903496
cg,20200831,2.67632921
cg,20200901,2.67632921
cg,20200902,14.73839625
cg,20200903,14.45961196
cg,20200904,14.45961196
cg,20200905,14.45961196
cg,20200906,14.45961196
cg,20200907,14.45961196
cg,20200908,19.34762989
cg,20200909,16.95008497
cg,20200910,16.95008497
cg,20200911,16.95008497
cg,20200912,17.63775289
cg,20200913,17.63775289
cg,20200914,17.74926661
cg,20200915,17.74926661
cg,20200916,5.68719956
cg,20200917,5.68719956
cg,20200918,6.54213806
cg,20200919,6.54213806
cg,20200920,6.65365178
cg,20200921,6.65365178
cg,20200922,2.06300376
cg,20200923,2.06300376
cg,20200924,2.11876062
cg,20200925,2.11876062
cg,20200926,1.4310927
cg,20200927,1.48684956
cg,20200928,1.37533584
cg,20200929,2.88077102
cg,20200930,2.88077102
cg,20201001,2.88077102
cg,20201002,2.02583252
cg,20201003,2.02583252
cg,20201004,1.91431881
cg,20201005,1.91431881
cg,20201006,1.6169489
cg,20201007,1.6169489
cg,20201008,2.100175
cg,20201009,2.100175
cg,20201010,2.100175
cg,20201011,2.04441814
cg,20201012,2.04441814
cg,20201013,0.53898297
cg,20201014,1.24523651
cg,20201015,1.24523651
cg,20201016,1.24523651
cg,20201017,1.24523651
cg,20201018,1.24523651
cg,20201019,1.24523651
cg,20201020,1.24523651
cg,20201021,1.24523651
cg,20201022,0.70625354
cg,20201023,0.70625354
cg,20201024,0.70625354
cg,20201025,2.50905863
cg,20201026,2.50905863
cg,20201027,2.50905863
cg,20201028,1.80280509
cg,20201029,1.80280509
cg,20201030,2.49047301
cg,20201031,2.49047301
cg,20201101,2.49047301
cg,20201102,2.49047301
cg,20201103,2.49047301
cg,20201104,3.56843894
cg,20201105,4.14459315
cg,20201106,4.14459315
cg,20201107,4.14459315
cg,20201108,2.34178806
cg,20201109,2.34178806
cg,20201110,2.34178806
cg,20201111,2.34178806
cg,20201112,2.34178806
cg,20201113,1.65412013
cg,20201114,1.65412013
cg,20201115,1.65412013
cg,20201116,1.65412013
cg,20201117,4.18176438
cg,20201118,3.10379845
cg,20201119,2.52764425
cg,20201120,2.52764425
cg,20201121,4.70216173
cg,20201122,4.70216173
cg,20201123,4.70216173
cg,20201124,4.70216173
cg,20201125,4.70216173
cg,20201126,4.70216173
cg,20201127,4.70216173
cg,20201128,7.3413197
cg,20201129,7.3413197
cg,20201130,7.3413197
cg,20201201,4.81367545
cg,20201202,4.81367545
cg,20201203,4.81367545
cg,20201204,4.81367545
cg,20201205,2.63915797
cg,20201206,2.63915797
cg,20201207,2.63915797
cg,20201208,2.63915797
cg,20201209,2.63915797
cg,20201210,7.75020333
cg,20201211,7.75020333
ch,20191231,
ch,20200101,
ch,20200102,
ch,20200103,
ch,20200104,
ch,20200105,
ch,20200106,
ch,20200107,
ch,20200108,
ch,20200109,
ch,20200110,
ch,20200111,
ch,20200112,
ch,20200113,0
ch,20200114,0
ch,20200115,0
ch,20200116,0
ch,20200117,0
ch,20200118,0
ch,20200119,0
ch,20200120,0
ch,20200121,0
ch,20200122,0
ch,20200123,0
ch,20200124,0
ch,20200125,0
ch,20200126,0
ch,20200127,0
ch,20200128,0
ch,20200129,0
ch,20200130,0
ch,20200131,0
ch,20200201,0
ch,20200202,0
ch,20200203,0
ch,20200204,0
ch,20200205,0
ch,20200206,0
ch,20200207,0
ch,20200208,0
ch,20200209,0
ch,20200210,0
ch,20200211,0
ch,20200212,0
ch,20200213,0
ch,20200214,0
ch,20200215,0
ch,20200216,0
ch,20200217,0
ch,20200218,0
ch,20200219,0
ch,20200220,0
ch,20200221,0
ch,20200222,0
ch,20200223,0
ch,20200224,0
ch,20200225,0
ch,20200226,0.0117034
ch,20200227,0.0117034
ch,20200228,0.09362718
ch,20200229,0.14044078
ch,20200301,0.21066116
ch,20200302,0.28088155
ch,20200303,0.35110194
ch,20200304,0.43302573
ch,20200305,0.66709368
ch,20200306,1.01819562
ch,20200307,2.44601018
ch,20200308,3.08969707
ch,20200309,3.88552813
ch,20200310,4.37707084
ch,20200311,5.72296161
ch,20200312,7.5018781
ch,20200313,9.90107469
ch,20200314,12.97906836
ch,20200315,15.69425669
ch,20200316,25.466594
ch,20200317,25.39637361
ch,20200318,30.58097891
ch,20200319,34.47821044
ch,20200320,44.19203076
ch,20200321,53.8005205
ch,20200322,68.03185244
ch,20200323,77.69885916
ch,20200324,89.42566394
ch,20200325,97.12649981
ch,20200326,106.17322644
ch,20200327,115.39550405
ch,20200328,128.53841997
ch,20200329,138.01817233
ch,20200330,141.30682717
ch,20200331,154.62529406
ch,20200401,157.50432996
ch,20200402,164.63169933
ch,20200403,167.7213964
ch,20200404,168.77470222
ch,20200405,165.29879302
ch,20200406,164.44444496
ch,20200407,158.68637316
ch,20200408,156.53294793
ch,20200409,152.0973601
ch,20200410,149.58112953
ch,20200411,141.89199706
ch,20200412,136.55524759
ch,20200413,128.10539425
ch,20200414,118.05217539
ch,20200415,112.87927348
ch,20200416,108.44368565
ch,20200417,98.97563669
ch,20200418,90.93540228
ch,20200419,83.33989699
ch,20200420,77.66374897
ch,20200421,73.16964415
ch,20200422,68.07866603
ch,20200423,64.08780732
ch,20200424,57.56901465
ch,20200425,51.10873896
ch,20200426,46.70826132
ch,20200427,43.98136959
ch,20200428,41.92157155
ch,20200429,40.11924826
ch,20200430,34.96975315
ch,20200501,33.37809103
ch,20200502,30.72141969
ch,20200503,28.22859592
ch,20200504,25.32615322
ch,20200505,24.24944061
ch,20200506,22.76310906
ch,20200507,20.96078578
ch,20200508,19.0648353
ch,20200509,17.89449551
ch,20200510,15.88151105
ch,20200511,14.55902708
ch,20200512,13.81000961
ch,20200513,13.06099214
ch,20200514,11.77361836
ch,20200515,10.26388003
ch,20200516,9.46804896
ch,20200517,8.83606547
ch,20200518,7.98171742
ch,20200519,7.20929315
ch,20200520,7.12736937
ch,20200521,6.99863199
ch,20200522,6.64753005
ch,20200523,5.85169899
ch,20200524,5.54741064
ch,20200525,5.04416453
ch,20200526,4.70476599
ch,20200527,4.45899463
ch,20200528,4.0727825
ch,20200529,3.89723153
ch,20200530,3.67486696
ch,20200531,3.19502765
ch,20200601,3.21843444
ch,20200602,3.20673105
ch,20200603,2.99606988
ch,20200604,2.75029852
ch,20200605,2.56304416
ch,20200606,2.68007814
ch,20200607,2.70348493
ch,20200608,2.68007814
ch,20200609,2.64496794
ch,20200610,2.65667134
ch,20200611,2.92584949
ch,20200612,2.9024427
ch,20200613,2.75029852
ch,20200614,2.9141461
ch,20200615,2.98436648
ch,20200616,3.04288347
ch,20200617,3.18332425
ch,20200618,3.39398541
ch,20200619,3.35887522
ch,20200620,4.16640968
ch,20200621,3.93234172
ch,20200622,3.82701114
ch,20200623,3.95574852
ch,20200624,4.0259689
ch,20200625,4.27174026
ch,20200626,4.49410482
ch,20200627,4.95053734
ch,20200628,5.39526647
ch,20200629,5.85169899
ch,20200630,6.09747035
ch,20200701,6.64753005
ch,20200702,8.78925188
ch,20200703,8.97650625
ch,20200704,9.45634556
ch,20200705,10.59157517
ch,20200706,11.41081303
ch,20200707,11.73850817
ch,20200708,12.11301691
ch,20200709,13.10780573
ch,20200710,13.52912806
ch,20200711,14.06748437
ch,20200712,14.52391689
ch,20200713,14.79309504
ch,20200714,15.12079019
ch,20200715,15.21441737
ch,20200716,14.18451835
ch,20200717,15.46018873
ch,20200718,14.96864601
ch,20200719,15.12079019
ch,20200720,15.44848533
ch,20200721,15.41337513
ch,20200722,16.04535863
ch,20200723,16.1857994
ch,20200724,16.52519794
ch,20200725,17.11036784
ch,20200726,17.57850376
ch,20200727,17.87108871
ch,20200728,17.89449551
ch,20200729,18.62010618
ch,20200730,19.32231006
ch,20200731,20.2234717
ch,20200801,20.76182801
ch,20200802,23.47701634
ch,20200803,22.90354984
ch,20200804,23.17272799
ch,20200805,23.43020275
ch,20200806,23.89833867
ch,20200807,24.64735614
ch,20200808,24.72927992
ch,20200809,25.12719546
ch,20200810,25.61873817
ch,20200811,26.08687409
ch,20200812,26.73056098
ch,20200813,27.67853621
ch,20200814,27.84238379
ch,20200815,29.37552892
ch,20200816,28.3105197
ch,20200817,30.0777328
ch,20200818,30.76823328
ch,20200819,31.54065755
ch,20200820,33.05039588
ch,20200821,34.02177792
ch,20200822,35.71877062
ch,20200823,37.0295512
ch,20200824,38.48077255
ch,20200825,39.08934924
ch,20200826,39.26490021
ch,20200827,40.5054604
ch,20200828,41.99179194
ch,20200829,42.83443659
ch,20200830,44.28565794
ch,20200831,45.35066716
ch,20200901,45.79539628
ch,20200902,46.02946424
ch,20200903,46.73166812
ch,20200904,49.1659749
ch,20200905,49.06064432
ch,20200906,50.59378945
ch,20200907,52.55996031
ch,20200908,52.95787584
ch,20200909,53.46112196
ch,20200910,54.50272438
ch,20200911,55.02937728
ch,20200912,57.2296161
ch,20200913,58.28292192
ch,20200914,60.41294035
ch,20200915,61.51305976
ch,20200916,62.67169616
ch,20200917,64.35698547
ch,20200918,65.03578255
ch,20200919,67.25942817
ch,20200920,62.28548403
ch,20200921,57.08917533
ch,20200922,67.6456403
ch,20200923,68.10207282
ch,20200924,67.72756409
ch,20200925,68.93301408
ch,20200926,65.73798643
ch,20200927,61.66520394
ch,20200928,56.12949669
ch,20200929,60.89277967
ch,20200930,59.81606706
ch,20201001,58.61061707
ch,20201002,58.84468502
ch,20201003,59.5937025
ch,20201004,59.5937025
ch,20201005,59.5937025
ch,20201006,64.82512139
ch,20201007,69.68203155
ch,20201008,64.57935003
ch,20201009,84.88474552
ch,20201010,99.27992503
ch,20201011,97.91062747
ch,20201012,97.91062747
ch,20201013,137.6202568
ch,20201014,151.85158874
ch,20201015,178.92154826
ch,20201016,203.96681993
ch,20201017,233.6466372
ch,20201018,233.6466372
ch,20201019,235.9287998
ch,20201020,320.15815504
ch,20201021,347.18130097
ch,20201022,412.67351604
ch,20201023,444.56527553
ch,20201024,504.33452899
ch,20201025,504.33452899
ch,20201026,504.33452899
ch,20201027,659.98972208
ch,20201028,717.60555031
ch,20201029,781.16670472
ch,20201030,859.24007262
ch,20201031,930.43184251
ch,20201101,930.43184251
ch,20201102,928.14967991
ch,20201103,1081.52271039
ch,20201104,1117.59258295
ch,20201105,1169.63759375
ch,20201106,1229.67602537
ch,20201107,1262.05932757
ch,20201108,1262.05932757
ch,20201109,1262.05932757
ch,20201110,1260.74854699
ch,20201111,1255.75119606
ch,20201112,1256.72257809
ch,20201113,1227.83859188
ch,20201114,1199.10674985
ch,20201115,1199.10674985
ch,20201116,1199.10674985
ch,20201117,1093.03885399
ch,20201118,1074.68792597
ch,20201119,1028.36587678
ch,20201120,968.56151312
ch,20201121,916.6452397
ch,20201122,916.6452397
ch,20201123,916.6452397
ch,20201124,828.20266119
ch,20201125,808.14303706
ch,20201126,768.63236549
ch,20201127,740.2516254
ch,20201128,711.92940229
ch,20201129,711.92940229
ch,20201130,711.92940229
ch,20201201,664.81152204
ch,20201202,655.89353278
ch,20201203,656.42018569
ch,20201204,633.98477177
ch,20201205,627.51279269
ch,20201206,627.51279269
ch,20201207,627.51279269
ch,20201208,628.51928492
ch,20201209,628.81186987
ch,20201210,631.11743927
ch,20201211,637.78837611
ci,20200312,
ci,20200315,
ci,20200316,
ci,20200317,
ci,20200318,
ci,20200319,
ci,20200320,
ci,20200321,
ci,20200322,
ci,20200323,
ci,20200324,
ci,20200325,
ci,20200326,
ci,20200327,0.3733004
ci,20200328,0.38885459
ci,20200329,0.52884224
ci,20200330,0.62605589
ci,20200331,0.63383298
ci,20200401,0.63383298
ci,20200402,0.71549244
ci,20200403,0.71938099
ci,20200404,0.79326336
ci,20200405,0.88658846
ci,20200406,0.91769683
ci,20200407,1.15878667
ci,20200408,1.07323866
ci,20200409,1.18211795
ci,20200410,1.35321396
ci,20200411,1.47375889
ci,20200412,1.52819853
ci,20200413,1.59041526
ci,20200414,1.78095401
ci,20200415,1.78095401
ci,20200416,1.80428529
ci,20200417,1.92094166
ci,20200418,2.03759804
ci,20200419,2.16203151
ci,20200420,2.27868788
ci,20200421,2.16203151
ci,20200422,2.20480551
ci,20200423,2.20869406
ci,20200424,2.17758569
ci,20200425,2.32146189
ci,20200426,2.24757952
ci,20200427,2.23980242
ci,20200428,2.09203768
ci,20200429,2.16592005
ci,20200430,2.27091079
ci,20200501,2.28257643
ci,20200502,2.29813061
ci,20200503,2.18147424
ci,20200504,2.14258878
ci,20200505,2.15036587
ci,20200506,2.13092314
ci,20200507,2.19313987
ci,20200508,2.20480551
ci,20200509,2.04148658
ci,20200510,2.16203151
ci,20200511,2.13870023
ci,20200512,2.20091697
ci,20200513,2.62087992
ci,20200514,2.62087992
ci,20200515,2.70642793
ci,20200516,2.65976538
ci,20200517,2.71809357
ci,20200518,2.76475612
ci,20200519,2.67143102
ci,20200520,2.67920811
ci,20200521,2.7803103
ci,20200522,2.56644028
ci,20200523,2.71809357
ci,20200524,2.71809357
ci,20200525,2.62865701
ci,20200526,2.69476229
ci,20200527,2.41089844
ci,20200528,2.50422354
ci,20200529,2.60532574
ci,20200530,2.85030413
ci,20200531,2.86974686
ci,20200601,2.81530721
ci,20200602,3.23527017
ci,20200603,3.38692346
ci,20200604,3.08361688
ci,20200605,4.0090908
ci,20200606,4.39405684
ci,20200607,4.63125814
ci,20200608,5.30008803
ci,20200609,5.66949989
ci,20200610,5.90281264
ci,20200611,6.31888705
ci,20200612,6.85550638
ci,20200613,7.52044772
ci,20200614,7.9676305
ci,20200615,8.75311677
ci,20200616,9.67470214
ci,20200617,10.3240893
ci,20200618,11.81729092
ci,20200619,10.891817
ci,20200620,11.71618872
ci,20200621,12.89830667
ci,20200622,14.59371267
ci,20200623,14.04153916
ci,20200624,15.20032583
ci,20200625,14.4770563
ci,20200626,14.62093249
ci,20200627,14.19319245
ci,20200628,15.130332
ci,20200629,15.00978708
ci,20200630,14.67926068
ci,20200701,14.85424525
ci,20200702,14.15041844
ci,20200703,15.27809675
ci,20200704,14.77647433
ci,20200705,13.9521026
ci,20200706,12.75443047
ci,20200707,13.50880837
ci,20200708,11.90672747
ci,20200709,13.99876515
ci,20200710,13.94432551
ci,20200711,14.45761357
ci,20200712,14.40317392
ci,20200713,14.86202234
ci,20200714,14.22430081
ci,20200715,13.75767531
ci,20200716,14.39150829
ci,20200717,13.85100041
ci,20200718,13.42326036
ci,20200719,13.41548327
ci,20200720,13.01496305
ci,20200721,13.0110745
ci,20200722,13.86266605
ci,20200723,11.77062837
ci,20200724,12.64166264
ci,20200725,12.44723535
ci,20200726,11.86395347
ci,20200727,11.00458483
ci,20200728,10.82182317
ci,20200729,10.40574876
ci,20200730,9.37139556
ci,20200731,9.4258352
ci,20200801,9.14197135
ci,20200802,8.54313529
ci,20200803,8.02207014
ci,20200804,7.41934553
ci,20200805,6.85161783
ci,20200806,7.0693764
ci,20200807,5.62283734
ci,20200808,4.94234181
ci,20200809,4.37850266
ci,20200810,4.35128284
ci,20200811,4.44460794
ci,20200812,4.40961102
ci,20200813,4.02075644
ci,20200814,3.54246529
ci,20200815,3.45302874
ci,20200816,3.43747455
ci,20200817,3.28193272
ci,20200818,3.13416798
ci,20200819,3.33248382
ci,20200820,3.43358601
ci,20200821,3.11861379
ci,20200822,3.05639706
ci,20200823,2.93196359
ci,20200824,2.93974068
ci,20200825,2.75309048
ci,20200826,2.7803103
ci,20200827,2.93974068
ci,20200828,3.1613878
ci,20200829,3.35192655
ci,20200830,3.49969129
ci,20200831,3.5852393
ci,20200901,4.04797626
ci,20200902,3.70578422
ci,20200903,3.61245912
ci,20200904,3.7291155
ci,20200905,3.7291155
ci,20200906,4.26962337
ci,20200907,4.34350574
ci,20200908,4.64681232
ci,20200909,4.72847179
ci,20200910,4.7129176
ci,20200911,4.53793304
ci,20200912,4.35128284
ci,20200913,4.25406919
ci,20200914,4.14130136
ci,20200915,3.88465733
ci,20200916,3.87688024
ci,20200917,3.77577805
ci,20200918,3.69411858
ci,20200919,3.62023621
ci,20200920,3.09917106
ci,20200921,2.84641558
ci,20200922,2.43422972
