geo_id,day,deaths_weekly
kr,20200106,0
kr,20200113,0
kr,20200120,0
kr,20200127,0
kr,20200203,0
kr,20200210,0
kr,20200217,0
kr,20200224,7
kr,20200302,15
kr,20200309,29
kr,20200316,24
kr,20200323,38
kr,20200330,45
kr,20200406,28
kr,20200413,31
kr,20200420,19
kr,20200427,7
kr,20200504,9
kr,20200511,4
kr,20200518,7
kr,20200525,4
kr,20200601,4
kr,20200608,2
kr,20200615,4
kr,20200622,3
kr,20200629,2
kr,20200706,1
kr,20200713,6
kr,20200720,7
kr,20200727,3
kr,20200803,2
kr,20200810,4
kr,20200817,0
kr,20200824,4
kr,20200831,15
kr,20200907,12
kr,20200914,27
kr,20200921,22
kr,20200928,21
kr,20201005,16
kr,20201012,11
kr,20201019,11
kr,20201026,13
kr,20201102,11
kr,20201109,12
kr,20201116,14
kr,20201123,15
kr,20201130,17
kr,20201207,23
kr,20201214,38
kr,20201221,111
kr,20201228,121
kr,20210104,162
kw,20200106,0
kw,20200113,0
kw,20200120,0
kw,20200127,0
kw,20200203,0
kw,20200210,0
kw,20200217,0
kw,20200224,0
kw,20200302,0
kw,20200309,0
kw,20200316,0
kw,20200323,0
kw,20200330,0
kw,20200406,1
kw,20200413,0
kw,20200420,6
kw,20200427,13
kw,20200504,18
kw,20200511,20
kw,20200518,54
kw,20200525,44
kw,20200601,56
kw,20200608,52
kw,20200615,32
kw,20200622,30
kw,20200629,22
kw,20200706,20
kw,20200713,22
kw,20200720,18
kw,20200727,25
kw,20200803,24
kw,20200810,21
kw,20200817,23
kw,20200824,14
kw,20200831,15
kw,20200907,14
kw,20200914,16
kw,20200921,24
kw,20200928,17
kw,20201005,23
kw,20201012,34
kw,20201019,43
kw,20201026,45
kw,20201102,36
kw,20201109,29
kw,20201116,27
kw,20201123,28
kw,20201130,12
kw,20201207,13
kw,20201214,20
kw,20201221,10
kw,20201228,10
kw,20210104,6
ky,20200323,1
ky,20200330,0
ky,20200406,0
ky,20200413,0
ky,20200420,0
ky,20200427,0
ky,20200504,0
ky,20200511,0
ky,20200518,0
ky,20200525,0
ky,20200601,0
ky,20200608,0
ky,20200615,0
ky,20200622,0
ky,20200629,0
ky,20200706,0
ky,20200713,0
ky,20200720,0
ky,20200727,0
ky,20200803,0
ky,20200810,0
ky,20200817,0
ky,20200824,0
ky,20200831,0
ky,20200907,0
ky,20200914,0
ky,20200921,0
ky,20200928,0
ky,20201005,0
ky,20201012,0
ky,20201019,0
ky,20201026,0
ky,20201102,0
ky,20201109,0
ky,20201116,0
ky,20201123,1
ky,20201130,0
ky,20201207,0
ky,20201214,0
ky,20201221,0
ky,20201228,0
ky,20210104,0
kz,20200316,0
kz,20200323,0
kz,20200330,1
kz,20200406,4
kz,20200413,5
kz,20200420,9
kz,20200427,6
kz,20200504,2
kz,20200511,4
kz,20200518,3
kz,20200525,1
kz,20200601,6
kz,20200608,15
kz,20200615,21
kz,20200622,43
kz,20200629,63
kz,20200706,5
kz,20200713,187
kz,20200720,0
kz,20200727,210
kz,20200803,524
kz,20200810,324
kz,20200817,54
kz,20200824,186
kz,20200831,108
kz,20200907,121
kz,20200914,60
kz,20200921,53
kz,20200928,34
kz,20201005,36
kz,20201012,29
kz,20201019,36
kz,20201026,40
kz,20201102,37
kz,20201109,39
kz,20201116,53
kz,20201123,53
kz,20201130,61
kz,20201207,55
kz,20201214,64
kz,20201221,70
kz,20201228,67
kz,20210104,86
la,20200330,0
la,20200406,0
la,20200413,0
la,20200420,0
la,20200427,0
la,20200504,0
la,20200511,0
la,20200518,0
la,20200525,0
la,20200601,0
la,20200608,0
la,20200615,0
la,20200622,0
la,20200629,0
la,20200706,0
la,20200713,0
la,20200720,0
la,20200727,0
la,20200803,0
la,20200810,0
la,20200817,0
la,20200824,0
la,20200831,0
la,20200907,0
la,20200914,0
la,20200921,0
la,20200928,0
la,20201005,0
la,20201012,0
la,20201019,0
la,20201026,0
la,20201102,0
la,20201109,0
la,20201116,0
la,20201123,0
la,20201130,0
la,20201207,0
la,20201214,0
la,20201221,0
la,20201228,0
la,20210104,0
lb,20200106,0
lb,20200113,0
lb,20200120,0
lb,20200127,0
lb,20200203,0
lb,20200210,0
lb,20200217,0
lb,20200224,0
lb,20200302,0
lb,20200309,0
lb,20200316,3
lb,20200323,1
lb,20200330,6
lb,20200406,8
lb,20200413,2
lb,20200420,1
lb,20200427,3
lb,20200504,1
lb,20200511,1
lb,20200518,0
lb,20200525,0
lb,20200601,1
lb,20200608,3
lb,20200615,2
lb,20200622,0
lb,20200629,2
lb,20200706,2
lb,20200713,0
lb,20200720,4
lb,20200727,11
lb,20200803,11
lb,20200810,14
lb,20200817,27
lb,20200824,18
lb,20200831,39
lb,20200907,31
lb,20200914,50
lb,20200921,56
lb,20200928,50
lb,20201005,59
lb,20201012,49
lb,20201019,65
lb,20201026,45
lb,20201102,78
lb,20201109,80
lb,20201116,94
lb,20201123,83
lb,20201130,104
lb,20201207,95
lb,20201214,101
lb,20201221,81
lb,20201228,113
lb,20210104,105
lc,20200316,0
lc,20200323,0
lc,20200330,0
lc,20200406,0
lc,20200413,0
lc,20200420,0
lc,20200427,0
lc,20200504,0
lc,20200511,0
lc,20200518,0
lc,20200525,0
lc,20200601,0
lc,20200608,0
lc,20200615,0
lc,20200622,0
lc,20200629,0
lc,20200706,0
lc,20200713,0
lc,20200720,0
lc,20200727,0
lc,20200803,0
lc,20200810,0
lc,20200817,0
lc,20200824,0
lc,20200831,0
lc,20200907,0
lc,20200914,0
lc,20200921,0
lc,20200928,0
lc,20201005,0
lc,20201012,0
lc,20201019,0
lc,20201026,0
lc,20201102,0
lc,20201109,0
lc,20201116,2
lc,20201123,0
lc,20201130,0
lc,20201207,0
lc,20201214,2
lc,20201221,1
lc,20201228,0
lc,20210104,0
li,20200316,0
li,20200323,0
li,20200330,0
li,20200406,1
li,20200413,0
li,20200420,0
li,20200427,0
li,20200504,0
li,20200511,0
li,20200518,0
li,20200525,0
li,20200601,0
li,20200608,0
li,20200615,0
li,20200622,0
li,20200629,0
li,20200706,0
li,20200713,0
li,20200720,0
li,20200727,0
li,20200803,0
li,20200810,0
li,20200817,0
li,20200824,0
li,20200831,0
li,20200907,0
li,20200914,0
li,20200921,0
li,20200928,0
li,20201005,0
li,20201012,0
li,20201019,0
li,20201026,0
li,20201102,2
li,20201109,0
li,20201116,1
li,20201123,4
li,20201130,7
li,20201207,1
li,20201214,2
li,20201221,6
li,20201228,3
li,20210104,8
lk,20200106,0
lk,20200113,0
lk,20200120,0
lk,20200127,0
lk,20200203,0
lk,20200210,0
lk,20200217,0
lk,20200224,0
lk,20200302,0
lk,20200309,0
lk,20200316,0
lk,20200323,0
lk,20200330,1
lk,20200406,4
lk,20200413,2
lk,20200420,0
lk,20200427,0
lk,20200504,0
lk,20200511,2
lk,20200518,0
lk,20200525,0
lk,20200601,1
lk,20200608,1
lk,20200615,0
lk,20200622,0
lk,20200629,0
lk,20200706,0
lk,20200713,0
lk,20200720,0
lk,20200727,0
lk,20200803,0
lk,20200810,0
lk,20200817,0
lk,20200824,1
lk,20200831,0
lk,20200907,0
lk,20200914,0
lk,20200921,1
lk,20200928,0
lk,20201005,0
lk,20201012,0
lk,20201019,0
lk,20201026,2
lk,20201102,6
lk,20201109,14
lk,20201116,23
lk,20201123,29
lk,20201130,29
lk,20201207,24
lk,20201214,12
lk,20201221,24
lk,20201228,15
lk,20210104,22
lr,20200323,0
lr,20200330,0
lr,20200406,3
lr,20200413,2
lr,20200420,3
lr,20200427,4
lr,20200504,6
lr,20200511,2
lr,20200518,1
lr,20200525,5
lr,20200601,1
lr,20200608,3
lr,20200615,2
lr,20200622,2
lr,20200629,0
lr,20200706,3
lr,20200713,14
lr,20200720,19
lr,20200727,2
lr,20200803,5
lr,20200810,2
lr,20200817,3
lr,20200824,0
lr,20200831,0
lr,20200907,0
lr,20200914,0
lr,20200921,0
lr,20200928,0
lr,20201005,0
lr,20201012,0
lr,20201019,0
lr,20201026,0
lr,20201102,0
lr,20201109,0
lr,20201116,0
lr,20201123,0
lr,20201130,1
lr,20201207,0
lr,20201214,0
lr,20201221,0
lr,20201228,0
lr,20210104,0
ls,20200518,0
ls,20200525,0
ls,20200601,0
ls,20200608,0
ls,20200615,0
ls,20200622,0
ls,20200629,0
ls,20200706,0
ls,20200713,2
ls,20200720,4
ls,20200727,5
ls,20200803,8
ls,20200810,4
ls,20200817,7
ls,20200824,0
ls,20200831,1
ls,20200907,0
ls,20200914,2
ls,20200921,0
ls,20200928,2
ls,20201005,4
ls,20201012,3
ls,20201019,0
ls,20201026,1
ls,20201102,0
ls,20201109,1
ls,20201116,0
ls,20201123,0
ls,20201130,0
ls,20201207,0
ls,20201214,0
ls,20201221,4
ls,20201228,3
ls,20210104,14
lt,20200106,0
lt,20200113,0
lt,20200120,0
lt,20200127,0
lt,20200203,0
lt,20200210,0
lt,20200217,0
lt,20200224,0
lt,20200302,0
lt,20200309,0
lt,20200316,0
lt,20200323,1
lt,20200330,6
lt,20200406,6
lt,20200413,11
lt,20200420,12
lt,20200427,5
lt,20200504,5
lt,20200511,4
lt,20200518,6
lt,20200525,7
lt,20200601,7
lt,20200608,1
lt,20200615,4
lt,20200622,1
lt,20200629,2
lt,20200706,1
lt,20200713,0
lt,20200720,1
lt,20200727,0
lt,20200803,0
lt,20200810,1
lt,20200817,0
lt,20200824,3
lt,20200831,2
lt,20200907,0
lt,20200914,1
lt,20200921,0
lt,20200928,4
lt,20201005,3
lt,20201012,9
lt,20201019,10
lt,20201026,21
lt,20201102,32
lt,20201109,41
lt,20201116,70
lt,20201123,109
lt,20201130,120
lt,20201207,131
lt,20201214,188
lt,20201221,214
lt,20201228,230
lt,20210104,92
lu,20200106,0
lu,20200113,0
lu,20200120,0
lu,20200127,0
lu,20200203,0
lu,20200210,0
lu,20200217,0
lu,20200224,0
lu,20200302,0
lu,20200309,0
lu,20200316,1
lu,20200323,7
lu,20200330,13
lu,20200406,15
lu,20200413,30
lu,20200420,7
lu,20200427,15
lu,20200504,8
lu,20200511,5
lu,20200518,6
lu,20200525,3
lu,20200601,0
lu,20200608,0
lu,20200615,0
lu,20200622,0
lu,20200629,0
lu,20200706,0
lu,20200713,1
lu,20200720,0
lu,20200727,1
lu,20200803,5
lu,20200810,2
lu,20200817,4
lu,20200824,1
lu,20200831,0
lu,20200907,0
lu,20200914,0
lu,20200921,0
lu,20200928,0
lu,20201005,1
lu,20201012,5
lu,20201019,3
lu,20201026,12
lu,20201102,15
lu,20201109,25
lu,20201116,37
lu,20201123,40
lu,20201130,44
lu,20201207,44
lu,20201214,46
lu,20201221,44
lu,20201228,47
lu,20210104,19
lv,20200309,0
lv,20200316,0
lv,20200323,0
lv,20200330,0
lv,20200406,1
lv,20200413,4
lv,20200420,0
lv,20200427,7
lv,20200504,4
lv,20200511,2
lv,20200518,1
lv,20200525,3
lv,20200601,2
lv,20200608,1
lv,20200615,3
lv,20200622,2
lv,20200629,0
lv,20200706,0
lv,20200713,0
lv,20200720,1
lv,20200727,0
lv,20200803,1
lv,20200810,0
lv,20200817,0
lv,20200824,1
lv,20200831,1
lv,20200907,1
lv,20200914,0
lv,20200921,1
lv,20200928,0
lv,20201005,2
lv,20201012,2
lv,20201019,2
lv,20201026,14
lv,20201102,18
lv,20201109,25
lv,20201116,24
lv,20201123,30
lv,20201130,44
lv,20201207,65
lv,20201214,87
lv,20201221,90
lv,20201228,139
lv,20210104,102
ly,20200330,0
ly,20200406,1
ly,20200413,0
ly,20200420,0
ly,20200427,1
ly,20200504,1
ly,20200511,0
ly,20200518,0
ly,20200525,0
ly,20200601,2
ly,20200608,0
ly,20200615,3
ly,20200622,2
ly,20200629,11
ly,20200706,6
ly,20200713,12
ly,20200720,9
ly,20200727,10
ly,20200803,22
ly,20200810,33
ly,20200817,32
ly,20200824,43
ly,20200831,44
ly,20200907,53
ly,20200914,77
ly,20200921,76
ly,20200928,82
ly,20201005,72
ly,20201012,39
ly,20201019,94
ly,20201026,70
ly,20201102,76
ly,20201109,58
ly,20201116,88
ly,20201123,72
ly,20201130,77
ly,20201207,65
ly,20201214,68
ly,20201221,70
ly,20201228,67
ly,20210104,90
ma,20200316,1
ma,20200323,3
ma,20200330,22
ma,20200406,44
ma,20200413,48
ma,20200420,23
ma,20200427,20
ma,20200504,13
ma,20200511,14
ma,20200518,4
ma,20200525,7
ma,20200601,6
ma,20200608,3
ma,20200615,4
ma,20200622,2
ma,20200629,7
ma,20200706,14
ma,20200713,15
ma,20200720,23
ma,20200727,40
ma,20200803,69
ma,20200810,116
ma,20200817,160
ma,20200824,230
ma,20200831,223
ma,20200907,250
ma,20200914,217
ma,20200921,252
ma,20200928,239
ma,20201005,261
ma,20201012,275
ma,20201019,323
ma,20201026,373
ma,20201102,461
ma,20201109,510
ma,20201116,507
ma,20201123,477
ma,20201130,533
ma,20201207,456
ma,20201214,379
ma,20201221,333
ma,20201228,283
ma,20210104,245
mc,20200106,0
mc,20200113,0
mc,20200120,0
mc,20200127,0
mc,20200203,0
mc,20200210,0
mc,20200217,0
mc,20200224,0
mc,20200302,0
mc,20200309,0
mc,20200316,0
mc,20200323,0
mc,20200330,0
mc,20200406,0
mc,20200413,1
mc,20200420,0
mc,20200427,0
mc,20200504,0
mc,20200511,0
mc,20200518,0
mc,20200525,0
mc,20200601,0
mc,20200608,0
mc,20200615,0
mc,20200622,0
mc,20200629,0
mc,20200706,0
mc,20200713,0
mc,20200720,0
mc,20200727,0
mc,20200803,0
mc,20200810,0
mc,20200817,0
mc,20200824,0
mc,20200831,0
mc,20200907,0
mc,20200914,0
mc,20200921,0
mc,20200928,0
mc,20201005,0
mc,20201012,0
mc,20201019,0
mc,20201026,0
mc,20201102,0
mc,20201109,0
mc,20201116,0
mc,20201123,1
mc,20201130,0
mc,20201207,0
mc,20201214,0
mc,20201221,0
mc,20201228,0
mc,20210104,1
md,20200316,0
md,20200323,1
md,20200330,1
md,20200406,13
md,20200413,17
md,20200420,35
md,20200427,29
md,20200504,29
md,20200511,44
md,20200518,42
md,20200525,39
md,20200601,45
md,20200608,46
md,20200615,65
md,20200622,67
md,20200629,57
md,20200706,55
md,20200713,57
md,20200720,42
md,20200727,51
md,20200803,56
md,20200810,54
md,20200817,51
md,20200824,44
md,20200831,52
md,20200907,71
md,20200914,60
md,20200921,80
md,20200928,84
md,20201005,79
md,20201012,95
md,20201019,123
md,20201026,101
md,20201102,115
md,20201109,93
md,20201116,126
md,20201123,130
md,20201130,141
md,20201207,129
md,20201214,153
md,20201221,180
md,20201228,139
md,20210104,146
me,20200323,0
me,20200330,1
me,20200406,1
me,20200413,1
me,20200420,2
me,20200427,2
me,20200504,1
me,20200511,1
me,20200518,0
me,20200525,0
me,20200601,0
me,20200608,0
me,20200615,0
me,20200622,0
me,20200629,2
me,20200706,3
me,20200713,9
me,20200720,7
me,20200727,10
me,20200803,11
me,20200810,13
me,20200817,13
me,20200824,7
me,20200831,14
me,20200907,10
me,20200914,12
me,20200921,16
me,20200928,22
me,20201005,21
me,20201012,23
me,20201019,34
me,20201026,30
me,20201102,47
me,20201109,24
me,20201116,54
me,20201123,48
me,20201130,48
me,20201207,46
me,20201214,49
me,20201221,44
me,20201228,40
me,20210104,23
mg,20200323,0
mg,20200330,0
mg,20200406,0
mg,20200413,0
mg,20200420,0
mg,20200427,0
mg,20200504,0
mg,20200511,0
mg,20200518,1
mg,20200525,1
mg,20200601,4
mg,20200608,3
mg,20200615,1
mg,20200622,4
mg,20200629,4
mg,20200706,11
mg,20200713,6
mg,20200720,24
mg,20200727,26
mg,20200803,29
mg,20200810,34
mg,20200817,22
mg,20200824,8
mg,20200831,13
mg,20200907,9
mg,20200914,11
mg,20200921,12
mg,20200928,6
mg,20201005,3
mg,20201012,5
mg,20201019,1
mg,20201026,6
mg,20201102,0
mg,20201109,5
mg,20201116,0
mg,20201123,2
mg,20201130,0
mg,20201207,4
mg,20201214,3
mg,20201221,2
mg,20201228,1
mg,20210104,1
mh,20201102,0
mh,20201109,0
mh,20201116,0
mh,20201123,0
mh,20201130,0
mh,20201207,0
mh,20201214,0
mh,20201221,0
mh,20201228,0
mh,20210104,0
mk,20200106,0
mk,20200113,0
mk,20200120,0
mk,20200127,0
mk,20200203,0
mk,20200210,0
mk,20200217,0
mk,20200224,0
mk,20200302,0
mk,20200309,0
mk,20200316,0
mk,20200323,1
mk,20200330,5
mk,20200406,11
mk,20200413,17
mk,20200420,17
mk,20200427,10
mk,20200504,23
mk,20200511,7
mk,20200518,10
mk,20200525,12
mk,20200601,20
mk,20200608,20
mk,20200615,35
mk,20200622,50
mk,20200629,48
mk,20200706,55
mk,20200713,41
mk,20200720,40
mk,20200727,38
mk,20200803,37
mk,20200810,30
mk,20200817,17
mk,20200824,19
mk,20200831,21
mk,20200907,22
mk,20200914,40
mk,20200921,47
mk,20200928,32
mk,20201005,28
mk,20201012,39
mk,20201019,42
mk,20201026,85
mk,20201102,85
mk,20201109,132
mk,20201116,169
mk,20201123,206
mk,20201130,220
mk,20201207,193
mk,20201214,197
mk,20201221,171
mk,20201228,164
mk,20210104,74
ml,20200330,0
ml,20200406,5
ml,20200413,4
ml,20200420,5
ml,20200427,9
ml,20200504,4
ml,20200511,11
ml,20200518,14
ml,20200525,13
ml,20200601,12
ml,20200608,15
ml,20200615,12
ml,20200622,7
ml,20200629,3
ml,20200706,5
ml,20200713,2
ml,20200720,0
ml,20200727,2
ml,20200803,1
ml,20200810,1
ml,20200817,0
ml,20200824,0
ml,20200831,1
ml,20200907,1
ml,20200914,1
ml,20200921,0
ml,20200928,2
ml,20201005,1
ml,20201012,1
ml,20201019,0
ml,20201026,1
ml,20201102,3
ml,20201109,1
ml,20201116,2
ml,20201123,4
ml,20201130,6
ml,20201207,15
ml,20201214,30
ml,20201221,28
ml,20201228,34
ml,20210104,22
mm,20200330,0
mm,20200406,1
mm,20200413,3
mm,20200420,1
mm,20200427,0
mm,20200504,1
mm,20200511,0
mm,20200518,0
mm,20200525,0
mm,20200601,0
mm,20200608,0
mm,20200615,0
mm,20200622,0
mm,20200629,0
mm,20200706,0
mm,20200713,0
mm,20200720,0
mm,20200727,0
mm,20200803,0
mm,20200810,0
mm,20200817,0
mm,20200824,0
mm,20200831,0
mm,20200907,2
mm,20200914,16
mm,20200921,70
mm,20200928,132
mm,20201005,186
mm,20201012,234
mm,20201019,234
mm,20201026,215
mm,20201102,163
mm,20201109,162
mm,20201116,157
mm,20201123,162
mm,20201130,179
mm,20201207,192
mm,20201214,158
mm,20201221,175
mm,20201228,158
mm,20210104,127
mn,20200323,0
mn,20200330,0
mn,20200406,0
mn,20200413,0
mn,20200420,0
mn,20200427,0
mn,20200504,0
mn,20200511,0
mn,20200518,0
mn,20200525,0
mn,20200601,0
mn,20200608,0
mn,20200615,0
mn,20200622,0
mn,20200629,0
mn,20200706,0
mn,20200713,0
mn,20200720,0
mn,20200727,0
mn,20200803,0
mn,20200810,0
mn,20200817,0
mn,20200824,0
mn,20200831,0
mn,20200907,0
mn,20200914,0
mn,20200921,0
mn,20200928,0
mn,20201005,0
mn,20201012,0
mn,20201019,0
mn,20201026,0
mn,20201102,0
mn,20201109,0
mn,20201116,0
mn,20201123,0
mn,20201130,0
mn,20201207,0
mn,20201214,0
mn,20201221,0
mn,20201228,0
mn,20210104,0
mp,20200406,1
mp,20200413,1
mp,20200420,0
mp,20200427,0
mp,20200504,0
mp,20200511,0
mp,20200518,0
mp,20200525,0
mp,20200601,0
mp,20200608,0
mp,20200615,0
mp,20200622,0
mp,20200629,0
mp,20200706,0
mp,20200713,0
mp,20200720,0
mp,20200727,0
mp,20200803,0
mp,20200810,0
mp,20200817,0
mp,20200824,0
mp,20200831,0
mp,20200907,0
mp,20200914,0
mp,20200921,0
mp,20200928,0
mp,20201005,0
mp,20201012,0
mp,20201019,0
mp,20201026,0
mp,20201102,0
mp,20201109,0
mp,20201116,0
mp,20201123,0
mp,20201130,0
mp,20201207,0
mp,20201214,0
mp,20201221,0
mp,20201228,0
mp,20210104,0
mr,20200316,0
mr,20200323,0
mr,20200330,0
mr,20200406,1
mr,20200413,0
mr,20200420,0
mr,20200427,0
mr,20200504,0
mr,20200511,0
mr,20200518,3
mr,20200525,2
mr,20200601,17
mr,20200608,20
mr,20200615,44
mr,20200622,21
mr,20200629,12
mr,20200706,10
mr,20200713,14
mr,20200720,11
mr,20200727,1
mr,20200803,1
mr,20200810,0
mr,20200817,0
mr,20200824,1
mr,20200831,1
mr,20200907,1
mr,20200914,1
mr,20200921,0
mr,20200928,0
mr,20201005,0
mr,20201012,2
mr,20201019,0
mr,20201026,0
mr,20201102,0
mr,20201109,2
mr,20201116,0
mr,20201123,4
mr,20201130,6
mr,20201207,2
mr,20201214,48
mr,20201221,56
mr,20201228,49
mr,20210104,28
ms,20200323,0
ms,20200330,0
ms,20200406,0
ms,20200413,0
ms,20200420,0
ms,20200427,1
ms,20200504,0
ms,20200511,0
ms,20200518,0
ms,20200525,0
ms,20200601,0
ms,20200608,0
ms,20200615,0
ms,20200622,0
ms,20200629,0
ms,20200706,0
ms,20200713,0
ms,20200720,0
ms,20200727,0
ms,20200803,0
ms,20200810,0
ms,20200817,0
ms,20200824,0
ms,20200831,0
ms,20200907,0
ms,20200914,0
ms,20200921,0
ms,20200928,0
ms,20201005,0
ms,20201012,0
ms,20201019,0
ms,20201026,0
ms,20201102,0
ms,20201109,0
ms,20201116,0
ms,20201123,0
ms,20201130,0
ms,20201207,0
ms,20201214,0
ms,20201221,0
ms,20201228,0
ms,20210104,0
mt,20200309,0
mt,20200316,0
mt,20200323,0
mt,20200330,0
mt,20200406,0
mt,20200413,3
mt,20200420,0
mt,20200427,1
mt,20200504,0
mt,20200511,1
mt,20200518,1
mt,20200525,0
mt,20200601,3
mt,20200608,0
mt,20200615,0
mt,20200622,0
mt,20200629,0
mt,20200706,0
mt,20200713,0
mt,20200720,0
mt,20200727,0
mt,20200803,0
mt,20200810,0
mt,20200817,0
mt,20200824,1
mt,20200831,2
mt,20200907,2
mt,20200914,1
mt,20200921,6
mt,20200928,11
mt,20201005,7
mt,20201012,4
mt,20201019,2
mt,20201026,8
mt,20201102,8
mt,20201109,14
mt,20201116,20
mt,20201123,15
mt,20201130,23
mt,20201207,18
mt,20201214,23
mt,20201221,16
mt,20201228,25
mt,20210104,5
mu,20200323,2
mu,20200330,1
mu,20200406,4
mu,20200413,2
mu,20200420,0
mu,20200427,0
mu,20200504,1
mu,20200511,0
mu,20200518,0
mu,20200525,0
mu,20200601,0
mu,20200608,0
mu,20200615,0
mu,20200622,0
mu,20200629,0
mu,20200706,0
mu,20200713,0
mu,20200720,0
mu,20200727,0
mu,20200803,0
mu,20200810,0
mu,20200817,0
mu,20200824,0
mu,20200831,0
mu,20200907,0
mu,20200914,0
mu,20200921,0
mu,20200928,0
mu,20201005,0
mu,20201012,0
mu,20201019,0
mu,20201026,0
mu,20201102,0
mu,20201109,0
mu,20201116,0
mu,20201123,0
mu,20201130,0
mu,20201207,0
mu,20201214,0
mu,20201221,0
mu,20201228,0
mu,20210104,0
mv,20200309,0
mv,20200316,0
mv,20200323,0
mv,20200330,0
mv,20200406,0
mv,20200413,0
mv,20200420,0
mv,20200427,0
mv,20200504,1
mv,20200511,2
mv,20200518,1
mv,20200525,0
mv,20200601,1
mv,20200608,3
mv,20200615,0
mv,20200622,0
mv,20200629,0
mv,20200706,3
mv,20200713,2
mv,20200720,2
mv,20200727,0
mv,20200803,2
mv,20200810,2
mv,20200817,3
mv,20200824,4
mv,20200831,2
mv,20200907,1
mv,20200914,3
mv,20200921,1
mv,20200928,1
mv,20201005,0
mv,20201012,1
mv,20201019,2
mv,20201026,0
mv,20201102,1
mv,20201109,2
mv,20201116,3
mv,20201123,3
mv,20201130,0
mv,20201207,1
mv,20201214,1
mv,20201221,0
mv,20201228,0
mv,20210104,0
mw,20200406,0
mw,20200413,2
mw,20200420,0
mw,20200427,1
mw,20200504,0
mw,20200511,0
mw,20200518,0
mw,20200525,1
mw,20200601,0
mw,20200608,0
mw,20200615,2
mw,20200622,5
mw,20200629,2
mw,20200706,6
mw,20200713,19
mw,20200720,24
mw,20200727,37
mw,20200803,24
mw,20200810,23
mw,20200817,15
mw,20200824,5
mw,20200831,8
mw,20200907,1
mw,20200914,2
mw,20200921,2
mw,20200928,0
mw,20201005,0
mw,20201012,1
mw,20201019,1
mw,20201026,2
mw,20201102,1
mw,20201109,0
mw,20201116,1
mw,20201123,0
mw,20201130,0
mw,20201207,0
mw,20201214,2
mw,20201221,0
mw,20201228,1
mw,20210104,7
mx,20200106,0
mx,20200113,0
mx,20200120,0
mx,20200127,0
mx,20200203,0
mx,20200210,0
mx,20200217,0
mx,20200224,0
mx,20200302,0
mx,20200309,0
mx,20200316,0
mx,20200323,2
mx,20200330,18
mx,20200406,74
mx,20200413,202
mx,20200420,390
mx,20200427,665
mx,20200504,803
mx,20200511,1311
mx,20200518,1712
mx,20200525,2217
mx,20200601,2536
mx,20200608,3769
mx,20200615,3442
mx,20200622,4684
mx,20200629,4823
mx,20200706,3991
mx,20200713,4367
mx,20200720,4178
mx,20200727,4496
mx,20200803,4066
mx,20200810,4552
mx,20200817,4459
mx,20200824,3723
mx,20200831,3678
mx,20200907,3400
mx,20200914,3263
mx,20200921,2672
mx,20200928,2937
mx,20201005,2658
mx,20201012,4554
mx,20201019,2525
mx,20201026,2757
mx,20201102,2971
mx,20201109,3132
mx,20201116,3515
mx,20201123,3134
mx,20201130,3979
mx,20201207,4062
mx,20201214,4236
mx,20201221,4645
mx,20201228,4257
mx,20210104,4358
my,20200106,0
my,20200113,0
my,20200120,0
my,20200127,0
my,20200203,0
my,20200210,0
my,20200217,0
my,20200224,0
my,20200302,0
my,20200309,0
my,20200316,0
my,20200323,10
my,20200330,24
my,20200406,27
my,20200413,15
my,20200420,13
my,20200427,9
my,20200504,7
my,20200511,3
my,20200518,5
my,20200525,2
my,20200601,0
my,20200608,2
my,20200615,4
my,20200622,0
my,20200629,0
my,20200706,0
my,20200713,1
my,20200720,1
my,20200727,1
my,20200803,1
my,20200810,0
my,20200817,0
my,20200824,0
my,20200831,1
my,20200907,2
my,20200914,0
my,20200921,2
my,20200928,4
my,20201005,3
my,20201012,20
my,20201019,30
my,20201026,42
my,20201102,20
my,20201109,37
my,20201116,23
my,20201123,26
my,20201130,22
my,20201207,25
my,20201214,33
my,20201221,22
my,20201228,15
my,20210104,49
mz,20200323,0
mz,20200330,0
mz,20200406,0
mz,20200413,0
mz,20200420,0
mz,20200427,0
mz,20200504,0
mz,20200511,0
mz,20200518,0
mz,20200525,0
mz,20200601,2
mz,20200608,0
mz,20200615,1
mz,20200622,2
mz,20200629,0
mz,20200706,3
mz,20200713,1
mz,20200720,1
mz,20200727,1
mz,20200803,2
mz,20200810,3
mz,20200817,3
mz,20200824,1
mz,20200831,3
mz,20200907,4
mz,20200914,8
mz,20200921,8
mz,20200928,15
mz,20201005,8
mz,20201012,5
mz,20201019,4
mz,20201026,11
mz,20201102,7
mz,20201109,6
mz,20201116,14
mz,20201123,11
mz,20201130,6
mz,20201207,3
mz,20201214,9
mz,20201221,6
mz,20201228,14
mz,20210104,7
na,20200316,0
na,20200323,0
na,20200330,0
na,20200406,0
na,20200413,0
na,20200420,0
na,20200427,0
na,20200504,0
na,20200511,0
na,20200518,0
na,20200525,0
na,20200601,0
na,20200608,0
na,20200615,0
na,20200622,0
na,20200629,0
na,20200706,0
na,20200713,1
na,20200720,2
na,20200727,5
na,20200803,3
na,20200810,8
na,20200817,16
na,20200824,17
na,20200831,20
na,20200907,17
na,20200914,12
na,20200921,11
na,20200928,7
na,20201005,4
na,20201012,5
na,20201019,3
na,20201026,2
na,20201102,0
