geo_id,day,notification_rate_per_100000_population_14_days
lt,20201005,51.57
lt,20201012,62.16
lt,20201019,83.6
lt,20201026,145.37
lt,20201102,293.4
lt,20201109,519.47
lt,20201116,681.38
lt,20201123,799.8
lt,20201130,950.8
lt,20201207,1037.48
lt,20201214,1205.93
lt,20201221,1376.11
lt,20201228,1336.63
lt,20210104,1199.28
lu,20200106,
lu,20200113,0
lu,20200120,0
lu,20200127,0
lu,20200203,0
lu,20200210,0
lu,20200217,0
lu,20200224,0
lu,20200302,0.16
lu,20200309,0.81
lu,20200316,12.38
lu,20200323,129.18
lu,20200330,305.1
lu,20200406,326.77
lu,20200413,216.81
lu,20200420,121.52
lu,20200427,72.0
lu,20200504,44.63
lu,20200511,26.55
lu,20200518,19.71
lu,20200525,17.27
lu,20200601,11.89
lu,20200608,7.66
lu,20200615,8.47
lu,20200622,13.19
lu,20200629,28.02
lu,20200706,65.48
lu,20200713,111.26
lu,20200720,156.54
lu,20200727,219.42
lu,20200803,197.43
lu,20200810,136.99
lu,20200817,121.19
lu,20200824,96.27
lu,20200831,-132.6
lu,20200907,-131.62
lu,20200914,92.69
lu,20200921,147.91
lu,20200928,189.45
lu,20201005,147.42
lu,20201012,163.38
lu,20201019,315.53
lu,20201026,789.06
lu,20201102,1325.31
lu,20201109,1348.28
lu,20201116,1264.39
lu,20201123,1279.05
lu,20201130,1210.14
lu,20201207,1197.44
lu,20201214,1188.97
lu,20201221,1039.76
lu,20201228,745.57
lu,20210104,464.58
lv,20200309,
lv,20200316,1.61
lv,20200323,7.08
lv,20200330,17.97
lv,20200406,20.52
lv,20200413,14.32
lv,20200420,10.1
lv,20200427,8.39
lv,20200504,7.92
lv,20200511,6.61
lv,20200518,6.72
lv,20200525,5.63
lv,20200601,3.02
lv,20200608,2.14
lv,20200615,1.61
lv,20200622,1.2
lv,20200629,0.99
lv,20200706,0.68
lv,20200713,2.97
lv,20200720,3.54
lv,20200727,2.4
lv,20200803,2.66
lv,20200810,3.7
lv,20200817,4.11
lv,20200824,2.45
lv,20200831,3.7
lv,20200907,4.74
lv,20200914,4.22
lv,20200921,5.05
lv,20200928,10.52
lv,20201005,29.22
lv,20201012,51.77
lv,20201019,71.04
lv,20201026,104.59
lv,20201102,139.9
lv,20201109,177.97
lv,20201116,229.74
lv,20201123,261.72
lv,20201130,334.8
lv,20201207,426.73
lv,20201214,453.13
lv,20201221,501.41
lv,20201228,581.42
lv,20210104,601.94
ly,20200330,
ly,20200406,0.27
ly,20200413,0.25
ly,20200420,0.46
ly,20200427,0.53
ly,20200504,0.21
ly,20200511,0.04
ly,20200518,0.03
ly,20200525,0.16
ly,20200601,1.34
ly,20200608,2.67
ly,20200615,3.87
ly,20200622,4.25
ly,20200629,5.08
ly,20200706,6.57
ly,20200713,9.9
ly,20200720,12.94
ly,20200727,16.44
ly,20200803,26.93
ly,20200810,39.62
ly,20200817,59.71
ly,20200824,76.8
ly,20200831,83.88
ly,20200907,107.89
ly,20200914,138.08
ly,20200921,150.5
ly,20200928,141.4
ly,20201005,130.73
ly,20201012,152.68
ly,20201019,176.78
ly,20201026,196.25
ly,20201102,195.57
ly,20201109,178.59
ly,20201116,170.52
ly,20201123,143.21
ly,20201130,130.26
ly,20201207,129.21
ly,20201214,123.19
ly,20201221,127.19
ly,20201228,112.17
ly,20210104,99.96
ma,20200316,
ma,20200323,0.32
ma,20200330,1.24
ma,20200406,2.48
ma,20200413,3.24
ma,20200420,5.03
ma,20200427,6.59
ma,20200504,5.62
ma,20200511,5.48
ma,20200518,5.39
ma,20200525,3.76
ma,20200601,2.57
ma,20200608,2.17
ma,20200615,2.54
ma,20200622,4.81
ma,20200629,9.1
ma,20200706,11.62
ma,20200713,10.13
ma,20200720,8.28
ma,20200727,12.43
ma,20200803,22.76
ma,20200810,35.53
ma,20200817,46.48
ma,20200824,52.4
ma,20200831,51.85
ma,20200907,54.96
ma,20200914,69.33
ma,20200921,80.47
ma,20200928,84.99
ma,20201005,86.45
ma,20201012,95.19
ma,20201019,110.66
ma,20201026,123.59
ma,20201102,134.11
ma,20201109,162.59
ma,20201116,193.66
ma,20201123,175.97
ma,20201130,166.23
ma,20201207,160.93
ma,20201214,125.59
ma,20201221,102.73
ma,20201228,89.03
ma,20210104,71.35
mc,20200106,
mc,20200113,0
mc,20200120,0
mc,20200127,0
mc,20200203,0
mc,20200210,0
mc,20200217,0
mc,20200224,0
mc,20200302,3.02
mc,20200309,3.02
mc,20200316,24.18
mc,20200323,57.43
mc,20200330,78.59
mc,20200406,93.7
mc,20200413,87.65
mc,20200420,42.32
mc,20200427,3.02
mc,20200504,3.02
mc,20200511,3.02
mc,20200518,0
mc,20200525,3.02
mc,20200601,3.02
mc,20200608,0
mc,20200615,0
mc,20200622,3.02
mc,20200629,9.07
mc,20200706,21.16
mc,20200713,18.14
mc,20200720,3.02
mc,20200727,15.11
mc,20200803,24.18
mc,20200810,39.29
mc,20200817,45.34
mc,20200824,51.38
mc,20200831,96.72
mc,20200907,111.83
mc,20200914,120.9
mc,20200921,136.01
mc,20200928,117.88
mc,20201005,87.65
mc,20201012,72.54
mc,20201019,129.97
mc,20201026,217.62
mc,20201102,305.27
mc,20201109,544.05
mc,20201116,550.1
mc,20201123,290.16
mc,20201130,181.35
mc,20201207,169.26
mc,20201214,181.35
mc,20201221,272.03
mc,20201228,408.04
mc,20210104,541.03
md,20200316,
md,20200323,2.32
md,20200330,5.94
md,20200406,19.04
md,20200413,34.6
md,20200420,39.77
md,20200427,43.18
md,20200504,40.78
md,20200511,37.57
md,20200518,47.96
md,20200525,53.57
md,20200601,54.19
md,20200608,64.48
md,20200615,86.29
md,20200622,111.3
md,20200629,111.54
md,20200706,89.38
md,20200713,77.46
md,20200720,78.3
md,20200727,90.32
md,20200803,108.38
md,20200810,114.41
md,20200817,119.24
md,20200824,143.89
md,20200831,161.18
md,20200907,156.28
md,20200914,155.27
md,20200921,168.16
md,20200928,195.31
md,20201005,246.9
md,20201012,278.88
md,20201019,258.97
md,20201026,231.3
md,20201102,235.75
md,20201109,268.17
md,20201116,314.03
md,20201123,385.7
md,20201130,438.71
md,20201207,462.35
md,20201214,482.31
md,20201221,459.33
md,20201228,366.96
md,20210104,263.8
me,20200323,
me,20200330,13.66
me,20200406,31.02
me,20200413,30.06
me,20200420,15.11
me,20200427,7.88
me,20200504,2.25
me,20200511,0.48
me,20200518,0.32
me,20200525,0
me,20200601,0
me,20200608,0
me,20200615,0.16
me,20200622,6.11
me,20200629,25.07
me,20200706,67.34
me,20200713,118.94
me,20200720,159.12
me,20200727,216.66
me,20200803,239.0
me,20200810,168.6
me,20200817,124.88
me,20200824,116.53
me,20200831,121.35
me,20200907,194.48
me,20200914,308.91
me,20200921,491.66
me,20200928,578.77
me,20201005,564.95
me,20201012,571.54
me,20201019,560.61
me,20201026,470.6
me,20201102,498.09
me,20201109,965.63
me,20201116,1360.21
me,20201123,1327.1
me,20201130,1238.22
me,20201207,1154.65
me,20201214,1051.94
me,20201221,917.58
me,20201228,846.7
me,20210104,842.2
mg,20200323,
mg,20200330,0.14
mg,20200406,0.26
mg,20200413,0.26
mg,20200420,0.18
mg,20200427,0.07
mg,20200504,0.1
mg,20200511,0.17
mg,20200518,0.57
mg,20200525,1.32
mg,20200601,1.73
mg,20200608,1.95
mg,20200615,1.86
mg,20200622,2.02
mg,20200629,2.99
mg,20200706,4.2
mg,20200713,10.34
mg,20200720,16.02
mg,20200727,16.42
mg,20200803,16.61
mg,20200810,14.06
mg,20200817,8.52
mg,20200824,4.6
mg,20200831,3.77
mg,20200907,3.68
mg,20200914,3.39
mg,20200921,2.72
mg,20200928,1.96
mg,20201005,1.87
mg,20201012,1.61
mg,20201019,0.93
mg,20201026,0.93
mg,20201102,1.12
mg,20201109,0.95
mg,20201116,0.45
mg,20201123,0.44
mg,20201130,0.4
mg,20201207,0.64
mg,20201214,1.08
mg,20201221,0.44
mg,20201228,0.3
mg,20210104,0.5
mh,20201102,
mh,20201109,1.7
mh,20201116,0
mh,20201123,5.1
mh,20201130,5.1
mh,20201207,0
mh,20201214,0
mh,20201221,0
mh,20201228,0
mh,20210104,0
mk,20200106,
mk,20200113,0
mk,20200120,0
mk,20200127,0
mk,20200203,0
mk,20200210,0
mk,20200217,0
mk,20200224,0
mk,20200302,0.05
mk,20200309,0.14
mk,20200316,0.58
mk,20200323,5.34
mk,20200330,11.84
mk,20200406,17.76
mk,20200413,27.39
mk,20200420,34.86
mk,20200427,26.86
mk,20200504,14.64
mk,20200511,12.32
mk,20200518,13.53
mk,20200525,16.18
mk,20200601,20.89
mk,20200608,50.55
mk,20200615,88.15
mk,20200622,100.04
mk,20200629,97.97
mk,20200706,93.4
mk,20200713,97.2
mk,20200720,100.43
mk,20200727,95.08
mk,20200803,92.53
mk,20200810,85.21
mk,20200817,81.12
mk,20200824,79.82
mk,20200831,57.19
mk,20200907,60.08
mk,20200914,85.07
mk,20200921,94.99
mk,20200928,93.16
mk,20201005,89.88
mk,20201012,159.26
mk,20201019,241.97
mk,20201026,289.68
mk,20201102,424.05
mk,20201109,616.52
mk,20201116,703.57
mk,20201123,721.33
mk,20201130,697.74
mk,20201207,636.7
mk,20201214,582.29
mk,20201221,497.66
mk,20201228,393.14
mk,20210104,275.33
ml,20200330,
ml,20200406,0.23
ml,20200413,0.5
ml,20200420,0.91
ml,20200427,1.39
ml,20200504,1.72
ml,20200511,1.6
ml,20200518,1.51
ml,20200525,1.66
ml,20200601,2.06
ml,20200608,2.56
ml,20200615,2.77
ml,20200622,2.18
ml,20200629,1.72
ml,20200706,1.88
ml,20200713,1.34
ml,20200720,0.74
ml,20200727,0.5
ml,20200803,0.34
ml,20200810,0.29
ml,20200817,0.37
ml,20200824,0.7
ml,20200831,0.81
ml,20200907,0.7
ml,20200914,0.77
ml,20200921,0.87
ml,20200928,0.82
ml,20201005,0.87
ml,20201012,1.02
ml,20201019,0.99
ml,20201026,1.04
ml,20201102,0.84
ml,20201109,0.95
ml,20201116,1.64
ml,20201123,2.7
ml,20201130,4.02
ml,20201207,4.73
ml,20201214,5.88
ml,20201221,5.37
ml,20201228,4.52
ml,20210104,5.4
mm,20200330,
mm,20200406,0.04
mm,20200413,0.06
mm,20200420,0.17
mm,20200427,0.19
mm,20200504,0.08
mm,20200511,0.06
mm,20200518,0.06
mm,20200525,0.04
mm,20200601,0.08
mm,20200608,0.08
mm,20200615,0.06
mm,20200622,0.09
mm,20200629,0.07
mm,20200706,0.04
mm,20200713,0.06
mm,20200720,0.05
mm,20200727,0.04
mm,20200803,0.02
mm,20200810,0.02
mm,20200817,0.04
mm,20200824,0.19
mm,20200831,0.76
mm,20200907,1.85
mm,20200914,4.12
mm,20200921,8.03
mm,20200928,14.28
mm,20201005,22.18
mm,20201012,31.9
mm,20201019,33.73
mm,20201026,31.08
mm,20201102,32.16
mm,20201109,30.72
mm,20201116,28.84
mm,20201123,33.06
mm,20201130,37.92
mm,20201207,36.84
mm,20201214,34.89
mm,20201221,31.42
mm,20201228,25.06
mm,20210104,18.89
mn,20200323,
mn,20200330,0.37
mn,20200406,0.12
mn,20200413,0.12
mn,20200420,0.56
mn,20200427,0.68
mn,20200504,0.25
mn,20200511,0.12
mn,20200518,3.1
mn,20200525,3.07
mn,20200601,1.4
mn,20200608,1.64
mn,20200615,0.37
mn,20200622,0.59
mn,20200629,0.71
mn,20200706,0.22
mn,20200713,0.31
mn,20200720,2.08
mn,20200727,1.8
mn,20200803,0.19
mn,20200810,0.16
mn,20200817,0.16
mn,20200824,0.16
mn,20200831,0.09
mn,20200907,0.37
mn,20200914,0.31
mn,20200921,0.06
mn,20200928,0.06
mn,20201005,0.06
mn,20201012,0.16
mn,20201019,0.31
mn,20201026,0.65
mn,20201102,0.78
mn,20201109,0.9
mn,20201116,2.54
mn,20201123,8.43
mn,20201130,11.16
mn,20201207,7.66
mn,20201214,3.75
mn,20201221,3.29
mn,20201228,6.98
mn,20210104,9.08
mp,20200406,
mp,20200413,19.23
mp,20200420,10.49
mp,20200427,5.24
mp,20200504,0
mp,20200511,3.5
mp,20200518,12.23
mp,20200525,10.49
mp,20200601,1.75
mp,20200608,8.74
mp,20200615,13.98
mp,20200622,5.24
mp,20200629,0
mp,20200706,1.75
mp,20200713,5.24
mp,20200720,10.49
mp,20200727,12.23
mp,20200803,15.73
mp,20200810,13.98
mp,20200817,6.99
mp,20200824,10.49
mp,20200831,10.49
mp,20200907,6.99
mp,20200914,6.99
mp,20200921,19.23
mp,20200928,17.48
mp,20201005,6.99
mp,20201012,12.23
mp,20201019,22.72
mp,20201026,26.22
mp,20201102,17.48
mp,20201109,13.98
mp,20201116,10.49
mp,20201123,6.99
mp,20201130,6.99
mp,20201207,8.74
mp,20201214,12.23
mp,20201221,12.23
mp,20201228,15.73
mp,20210104,10.49
mr,20200316,
mr,20200323,0.04
mr,20200330,0.09
mr,20200406,0.09
mr,20200413,0.04
mr,20200420,0.02
mr,20200427,0
mr,20200504,0.02
mr,20200511,0.02
mr,20200518,1.19
mr,20200525,5.06
mr,20200601,10.34
mr,20200608,15.69
mr,20200615,27.69
mr,20200622,41.23
mr,20200629,46.93
mr,20200706,45.65
mr,20200713,26.94
mr,20200720,21.96
mr,20200727,23.09
mr,20200803,9.66
mr,20200810,7.23
mr,20200817,8.64
mr,20200824,8.55
mr,20200831,7.09
mr,20200907,5.5
mr,20200914,5.61
mr,20200921,5.17
mr,20200928,4.11
mr,20201005,3.36
mr,20201012,1.94
mr,20201019,1.83
mr,20201026,2.47
mr,20201102,2.52
mr,20201109,3.18
mr,20201116,3.71
mr,20201123,6.41
mr,20201130,14.67
mr,20201207,13.57
mr,20201214,53.52
mr,20201221,81.93
mr,20201228,62.02
mr,20210104,52.5
ms,20200323,
ms,20200330,100.18
ms,20200406,100.18
ms,20200413,120.22
ms,20200420,100.18
ms,20200427,0
ms,20200504,0
ms,20200511,0
ms,20200518,0
ms,20200525,0
ms,20200601,0
ms,20200608,0
ms,20200615,0
ms,20200622,0
ms,20200629,0
ms,20200706,0
ms,20200713,20.04
ms,20200720,20.04
ms,20200727,20.04
ms,20200803,20.04
ms,20200810,0
ms,20200817,0
ms,20200824,0
ms,20200831,0
ms,20200907,0
ms,20200914,0
ms,20200921,0
ms,20200928,0
ms,20201005,0
ms,20201012,0
ms,20201019,0
ms,20201026,0
ms,20201102,0
ms,20201109,0
ms,20201116,0
ms,20201123,0
ms,20201130,0
ms,20201207,0
ms,20201214,0
ms,20201221,0
ms,20201228,0
ms,20210104,0
mt,20200309,
mt,20200316,6.08
mt,20200323,21.07
mt,20200330,25.53
mt,20200406,27.15
mt,20200413,46.2
mt,20200420,38.5
mt,20200427,13.17
mt,20200504,9.73
mt,20200511,10.74
mt,20200518,15.8
mt,20200525,21.88
mt,20200601,12.36
mt,20200608,3.85
mt,20200615,6.28
mt,20200622,7.09
mt,20200629,4.05
mt,20200706,1.42
mt,20200713,0.81
mt,20200720,0.81
mt,20200727,5.27
mt,20200803,21.88
mt,20200810,62.2
mt,20200817,119.54
mt,20200824,134.13
mt,20200831,103.74
mt,20200907,82.87
mt,20200914,105.56
mt,20200921,141.83
mt,20200928,121.77
mt,20201005,109.61
mt,20201012,167.76
mt,20201019,285.88
mt,20201026,350.92
mt,20201102,336.54
mt,20201109,337.35
mt,20201116,351.73
mt,20201123,356.8
mt,20201130,329.44
mt,20201207,309.39
mt,20201214,304.32
mt,20201221,241.92
mt,20201228,237.46
mt,20210104,277.17
mu,20200323,
mu,20200330,8.66
mu,20200406,15.67
mu,20200413,16.85
mu,20200420,7.95
mu,20200427,0.63
mu,20200504,0.32
mu,20200511,0
mu,20200518,0
mu,20200525,0.16
mu,20200601,0.24
mu,20200608,0.24
mu,20200615,0.16
mu,20200622,0
mu,20200629,0.32
mu,20200706,0.32
mu,20200713,0.08
mu,20200720,0.16
mu,20200727,0.16
mu,20200803,0.08
mu,20200810,0
mu,20200817,0.16
mu,20200824,0.16
mu,20200831,0
mu,20200907,0.79
mu,20200914,1.18
mu,20200921,0.87
mu,20200928,0.47
mu,20201005,1.1
mu,20201012,2.21
mu,20201019,2.05
mu,20201026,3.15
mu,20201102,3.07
mu,20201109,1.34
mu,20201116,2.52
mu,20201123,3.31
mu,20201130,1.81
mu,20201207,0.87
mu,20201214,1.73
mu,20201221,1.65
mu,20201228,0.32
mu,20210104,0.39
mv,20200309,
mv,20200316,2.45
mv,20200323,1.7
mv,20200330,0.75
mv,20200406,1.13
mv,20200413,0.57
mv,20200420,6.22
mv,20200427,36.54
mv,20200504,89.46
mv,20200511,116.96
mv,20200518,106.79
mv,20200525,100.95
mv,20200601,127.88
mv,20200608,100.2
mv,20200615,49.34
mv,20200622,56.5
mv,20200629,54.24
mv,20200706,49.91
mv,20200713,76.84
mv,20200720,93.79
mv,20200727,107.54
mv,20200803,225.63
mv,20200810,327.52
mv,20200817,305.3
mv,20200824,327.33
mv,20200831,354.45
mv,20200907,339.95
mv,20200914,283.64
mv,20200921,214.71
mv,20200928,174.21
mv,20201005,151.8
mv,20201012,149.92
mv,20201019,128.07
mv,20201026,115.08
mv,20201102,92.47
mv,20201109,90.59
mv,20201116,94.73
mv,20201123,117.15
mv,20201130,148.79
mv,20201207,111.12
mv,20201214,70.44
mv,20201221,55.56
mv,20201228,51.98
mv,20210104,70.44
mw,20200406,
mw,20200413,0.07
mw,20200420,0.07
mw,20200427,0.11
mw,20200504,0.12
mw,20200511,0.12
mw,20200518,0.17
mw,20200525,0.14
mw,20200601,1.15
mw,20200608,1.91
mw,20200615,1.41
mw,20200622,1.57
mw,20200629,3.22
mw,20200706,5.43
mw,20200713,6.54
mw,20200720,6.71
mw,20200727,6.85
mw,20200803,6.65
mw,20200810,5.46
mw,20200817,4.51
mw,20200824,3.56
mw,20200831,2.49
mw,20200907,1.57
mw,20200914,0.83
mw,20200921,0.63
mw,20200928,0.42
mw,20201005,0.3
mw,20201012,0.28
mw,20201019,0.38
mw,20201026,0.37
mw,20201102,0.4
mw,20201109,0.33
mw,20201116,0.18
mw,20201123,0.28
mw,20201130,0.32
mw,20201207,0.26
mw,20201214,0.22
mw,20201221,0.59
mw,20201228,1.67
mw,20210104,3.67
mx,20200106,
mx,20200113,0
mx,20200120,0.0
mx,20200127,0.0
mx,20200203,0.0
mx,20200210,0.0
mx,20200217,0.0
mx,20200224,0.0
mx,20200302,0.01
mx,20200309,0.02
mx,20200316,0.18
mx,20200323,0.68
mx,20200330,1.47
mx,20200406,2.59
mx,20200413,4.29
mx,20200420,7.47
mx,20200427,11.97
mx,20200504,15.86
mx,20200511,20.09
mx,20200518,26.45
mx,20200525,33.48
mx,20200601,39.34
mx,20200608,44.49
mx,20200615,50.31
mx,20200622,55.79
mx,20200629,59.55
mx,20200706,64.01
mx,20200713,68.19
mx,20200720,73.68
mx,20200727,77.36
mx,20200803,73.26
mx,20200810,66.98
mx,20200817,61.78
mx,20200824,58.44
mx,20200831,58.3
mx,20200907,58.71
mx,20200914,55.6
mx,20200921,48.45
mx,20200928,47.04
mx,20201005,48.87
mx,20201012,47.31
mx,20201019,37.97
mx,20201026,45.79
mx,20201102,61.27
mx,20201109,60.09
mx,20201116,60.46
mx,20201123,58.04
mx,20201130,78.82
mx,20201207,105.02
mx,20201214,112.07
mx,20201221,117.63
mx,20201228,109.26
mx,20210104,96.29
my,20200106,
my,20200113,0
my,20200120,0
my,20200127,0.01
my,20200203,0.03
my,20200210,0.04
my,20200217,0.04
my,20200224,0.01
my,20200302,0.02
my,20200309,0.24
my,20200316,1.25
my,20200323,3.78
my,20200330,6.39
my,20200406,7.37
my,20200413,6.93
my,20200420,5.41
my,20200427,3.43
my,20200504,2.85
my,20200511,2.74
my,20200518,1.87
my,20200525,1.84
my,20200601,2.9
my,20200608,3.37
my,20200615,1.98
my,20200622,0.78
my,20200629,0.57
my,20200706,0.27
my,20200713,0.26
my,20200720,0.38
my,20200727,0.56
my,20200803,0.69
my,20200810,0.58
my,20200817,0.63
my,20200824,0.58
my,20200831,0.42
my,20200907,0.41
my,20200914,1.82
my,20200921,2.57
my,20200928,3.14
my,20201005,6.77
my,20201012,14.83
my,20201019,25.41
my,20201026,34.14
my,20201102,37.58
my,20201109,42.7
my,20201116,46.67
my,20201123,45.59
my,20201130,53.42
my,20201207,56.08
my,20201214,59.44
my,20201221,64.52
my,20201228,67.67
my,20210104,86.1
mz,20200323,
mz,20200330,0.03
mz,20200406,0.03
mz,20200413,0.04
mz,20200420,0.1
mz,20200427,0.18
mz,20200504,0.14
mz,20200511,0.05
mz,20200518,0.19
mz,20200525,0.34
mz,20200601,0.39
mz,20200608,0.76
mz,20200615,1.08
mz,20200622,1.01
mz,20200629,0.91
mz,20200706,0.84
mz,20200713,0.98
mz,20200720,1.66
mz,20200727,1.69
mz,20200803,1.5
mz,20200810,1.98
mz,20200817,2.99
mz,20200824,3.71
mz,20200831,3.18
mz,20200907,3.45
mz,20200914,4.77
mz,20200921,7.66
mz,20200928,8.94
mz,20201005,7.99
mz,20201012,6.65
mz,20201019,5.5
mz,20201026,6.54
mz,20201102,6.99
mz,20201109,5.87
mz,20201116,4.81
mz,20201123,4.18
mz,20201130,3.84
mz,20201207,3.97
mz,20201214,4.42
mz,20201221,4.36
mz,20201228,4.47
mz,20210104,5.73
na,20200316,
na,20200323,0.12
na,20200330,0.36
na,20200406,0.52
na,20200413,0.2
na,20200420,0
na,20200427,0
na,20200504,0
na,20200511,0
na,20200518,0
na,20200525,0.2
na,20200601,0.32
na,20200608,0.32
na,20200615,0.32
na,20200622,1.04
na,20200629,6.05
na,20200706,14.31
na,20200713,24.13
na,20200720,33.47
na,20200727,39.69
na,20200803,41.97
na,20200810,47.06
na,20200817,74.56
na,20200824,116.46
na,20200831,128.72
na,20200907,113.49
na,20200914,94.37
na,20200921,67.83
na,20200928,52.68
na,20201005,50.07
na,20201012,36.2
na,20201019,26.74
na,20201026,29.02
na,20201102,27.86
na,20201109,22.09
na,20201116,20.85
na,20201123,26.22
na,20201130,33.55
na,20201207,48.63
na,20201214,87.83
na,20201221,145.76
na,20201228,230.54
na,20210104,267.47
nc,20200323,
nc,20200330,5.3
nc,20200406,4.6
nc,20200413,1.06
nc,20200420,0
nc,20200427,0
nc,20200504,0
nc,20200511,0
nc,20200518,0
nc,20200525,0
nc,20200601,0.35
nc,20200608,0.71
nc,20200615,0.71
nc,20200622,0.35
nc,20200629,0
nc,20200706,0
nc,20200713,0
nc,20200720,0.35
nc,20200727,0.35
nc,20200803,0
nc,20200810,0.35
nc,20200817,0.35
nc,20200824,0
nc,20200831,0
nc,20200907,1.06
nc,20200914,1.06
nc,20200921,0
nc,20200928,0.35
nc,20201005,0.35
nc,20201012,0
nc,20201019,0
nc,20201026,0
nc,20201102,0.35
nc,20201109,0.71
nc,20201116,0.71
nc,20201123,1.06
nc,20201130,0.71
nc,20201207,1.06
nc,20201214,1.41
nc,20201221,0.71
nc,20201228,0.71
nc,20210104,1.06
ne,20200323,
ne,20200330,0.04
ne,20200406,0.79
ne,20200413,2.23
ne,20200420,1.99
ne,20200427,0.72
ne,20200504,0.44
ne,20200511,0.54
ne,20200518,0.66
ne,20200525,0.53
ne,20200601,0.23
ne,20200608,0.12
ne,20200615,0.09
ne,20200622,0.27
ne,20200629,0.4
ne,20200706,0.24
ne,20200713,0.11
ne,20200720,0.05
ne,20200727,0.14
ne,20200803,0.18
ne,20200810,0.11
ne,20200817,0.09
ne,20200824,0.06
ne,20200831,0.04
ne,20200907,0.02
ne,20200914,0.02
ne,20200921,0.05
ne,20200928,0.07
ne,20201005,0.05
ne,20201012,0.02
ne,20201019,0.04
ne,20201026,0.06
ne,20201102,0.05
ne,20201109,0.12
ne,20201116,0.37
ne,20201123,0.54
ne,20201130,0.9
ne,20201207,2.09
ne,20201214,3.18
ne,20201221,3.44
ne,20201228,3.87
ne,20210104,3.46
ng,20200106,
ng,20200113,0
ng,20200120,0
ng,20200127,0
ng,20200203,0
ng,20200210,0
ng,20200217,0
ng,20200224,0
ng,20200302,0.0
ng,20200309,0.0
ng,20200316,0.0
ng,20200323,0.01
ng,20200330,0.05
ng,20200406,0.1
ng,20200413,0.11
ng,20200420,0.2
ng,20200427,0.47
ng,20200504,0.96
ng,20200511,1.56
ng,20200518,1.69
ng,20200525,1.71
ng,20200601,2.09
ng,20200608,2.31
ng,20200615,2.95
ng,20200622,3.86
ng,20200629,4.22
ng,20200706,4.21
ng,20200713,3.98
ng,20200720,3.96
ng,20200727,3.97
ng,20200803,3.57
ng,20200810,3.01
ng,20200817,2.6
ng,20200824,2.81
ng,20200831,2.39
ng,20200907,1.38
ng,20200914,1.19
ng,20200921,1.11
ng,20200928,1.03
ng,20201005,1.05
ng,20201012,0.97
ng,20201019,1.04
ng,20201026,0.86
ng,20201102,0.76
ng,20201109,1.04
ng,20201116,1.09
ng,20201123,1.14
ng,20201130,1.13
ng,20201207,1.43
ng,20201214,2.87
ng,20201221,4.57
ng,20201228,5.79
ng,20210104,5.8
ni,20200323,
ni,20200330,0.06
ni,20200406,0.05
ni,20200413,0.08
ni,20200420,0.06
ni,20200427,0.06
ni,20200504,0.08
ni,20200511,0.05
ni,20200518,0.17
ni,20200525,4.02
ni,20200601,11.21
ni,20200608,15.74
ni,20200615,13.69
ni,20200622,10.77
ni,20200629,7.87
ni,20200706,7.72
ni,20200713,10.33
ni,20200720,9.59
ni,20200727,9.06
ni,20200803,8.02
ni,20200810,7.07
ni,20200817,6.77
ni,20200824,6.25
ni,20200831,5.79
ni,20200907,5.45
ni,20200914,4.95
ni,20200921,4.48
ni,20200928,3.9
ni,20201005,3.19
ni,20201012,2.92
ni,20201019,2.8
ni,20201026,2.6
ni,20201102,2.46
ni,20201109,2.4
ni,20201116,2.25
ni,20201123,2.05
ni,20201130,1.88
ni,20201207,1.73
ni,20201214,1.57
ni,20201221,1.53
ni,20201228,1.59
ni,20210104,1.65
nl,20200106,
nl,20200113,0
nl,20200120,0
nl,20200127,0
nl,20200203,0
nl,20200210,0
nl,20200217,0
nl,20200224,0
nl,20200302,0.08
nl,20200309,1.53
nl,20200316,6.49
nl,20200323,22.79
nl,20200330,56.31
nl,20200406,78.97
nl,20200413,85.18
nl,20200420,85.66
nl,20200427,70.93
nl,20200504,45.8
nl,20200511,27.67
nl,20200518,19.81
nl,20200525,15.1
nl,20200601,14.16
nl,20200608,13.53
nl,20200615,13.55
nl,20200622,11.68
nl,20200629,7.89
nl,20200706,5.95
nl,20200713,5.06
nl,20200720,6.39
nl,20200727,11.13
nl,20200803,19.2
nl,20200810,32.51
nl,20200817,45.71
nl,20200824,45.86
nl,20200831,41.24
nl,20200907,47.59
nl,20200914,69.16
nl,20200921,109.76
nl,20200928,170.62
nl,20201005,243.4
nl,20201012,364.19
nl,20201019,535.15
nl,20201026,673.96
nl,20201102,759.18
nl,20201109,686.53
nl,20201116,508.61
nl,20201123,431.01
nl,20201130,410.47
nl,20201207,419.47
nl,20201214,546.65
nl,20201221,765.8
nl,20201228,906.99
nl,20210104,759.7
no,20200106,
no,20200113,0
no,20200120,0
no,20200127,0
no,20200203,0
no,20200210,0
no,20200217,0
no,20200224,0
no,20200302,0.36
no,20200309,3.17
no,20200316,19.86
no,20200323,36.84
no,20200330,56.77
no,20200406,65.84
no,20200413,43.41
no,20200420,26.8
no,20200427,20.46
no,20200504,13.91
no,20200511,11.15
no,20200518,7.28
no,20200525,3.94
no,20200601,4.02
no,20200608,3.66
no,20200615,3.66
no,20200622,3.83
no,20200629,3.92
no,20200706,3.51
no,20200713,2.82
no,20200720,2.25
no,20200727,2.25
no,20200803,3.62
no,20200810,7.19
no,20200817,12.05
no,20200824,13.68
no,20200831,13.01
no,20200907,17.32
no,20200914,24.83
no,20200921,28.62
