geo_id,day,cases
tr,20200816,1256
tr,20200817,1192
tr,20200818,1233
tr,20200819,1263
tr,20200820,1303
tr,20200821,1412
tr,20200822,1203
tr,20200823,1309
tr,20200824,1217
tr,20200825,1443
tr,20200826,1502
tr,20200827,1313
tr,20200828,1491
tr,20200829,1517
tt,20200313,1
tt,20200314,1
tt,20200315,0
tt,20200316,2
tt,20200317,1
tt,20200318,2
tt,20200319,2
tt,20200320,0
tt,20200321,0
tt,20200322,40
tt,20200323,1
tt,20200324,1
tt,20200325,6
tt,20200326,3
tt,20200327,5
tt,20200328,1
tt,20200329,8
tt,20200330,4
tt,20200331,7
tt,20200401,2
tt,20200402,2
tt,20200403,8
tt,20200404,3
tt,20200405,3
tt,20200406,1
tt,20200407,1
tt,20200408,2
tt,20200409,0
tt,20200410,2
tt,20200411,0
tt,20200412,3
tt,20200413,1
tt,20200414,0
tt,20200415,0
tt,20200416,1
tt,20200417,0
tt,20200418,0
tt,20200419,0
tt,20200420,0
tt,20200421,0
tt,20200422,1
tt,20200423,0
tt,20200424,0
tt,20200425,0
tt,20200426,0
tt,20200427,1
tt,20200428,0
tt,20200429,0
tt,20200430,0
tt,20200501,0
tt,20200502,0
tt,20200503,0
tt,20200504,0
tt,20200505,0
tt,20200506,0
tt,20200507,0
tt,20200508,0
tt,20200509,0
tt,20200510,0
tt,20200511,0
tt,20200512,0
tt,20200513,0
tt,20200514,0
tt,20200515,0
tt,20200516,0
tt,20200517,0
tt,20200518,0
tt,20200519,0
tt,20200520,0
tt,20200521,0
tt,20200522,0
tt,20200523,0
tt,20200524,0
tt,20200525,0
tt,20200526,0
tt,20200527,0
tt,20200528,0
tt,20200529,0
tt,20200530,0
tt,20200531,1
tt,20200601,0
tt,20200602,0
tt,20200603,0
tt,20200604,0
tt,20200605,0
tt,20200606,0
tt,20200607,0
tt,20200608,0
tt,20200609,0
tt,20200610,0
tt,20200611,0
tt,20200612,0
tt,20200613,0
tt,20200614,0
tt,20200615,6
tt,20200616,0
tt,20200617,0
tt,20200618,0
tt,20200619,0
tt,20200620,0
tt,20200621,0
tt,20200622,0
tt,20200623,0
tt,20200624,0
tt,20200625,0
tt,20200626,0
tt,20200627,1
tt,20200628,0
tt,20200629,2
tt,20200630,0
tt,20200701,4
tt,20200702,0
tt,20200703,0
tt,20200704,0
tt,20200705,0
tt,20200706,3
tt,20200707,0
tt,20200708,0
tt,20200709,0
tt,20200710,0
tt,20200711,0
tt,20200712,0
tt,20200713,0
tt,20200714,0
tt,20200715,0
tt,20200716,0
tt,20200717,0
tt,20200718,3
tt,20200719,1
tt,20200720,0
tt,20200721,0
tt,20200722,2
tt,20200723,2
tt,20200724,0
tt,20200725,1
tt,20200726,5
tt,20200727,0
tt,20200728,1
tt,20200729,6
tt,20200730,2
tt,20200731,8
tt,20200801,5
tt,20200802,4
tt,20200803,9
tt,20200804,0
tt,20200805,12
tt,20200806,5
tt,20200807,11
tt,20200808,15
tt,20200809,50
tt,20200810,4
tt,20200811,2
tt,20200812,14
tt,20200813,31
tt,20200814,78
tt,20200815,8
tt,20200816,62
tt,20200817,78
tt,20200818,0
tt,20200819,77
tt,20200820,57
tt,20200821,81
tt,20200822,97
tt,20200823,66
tt,20200824,77
tt,20200825,92
tt,20200826,153
tt,20200827,159
tt,20200828,65
tt,20200829,78
tw,20191231,0
tw,20200101,0
tw,20200102,0
tw,20200103,0
tw,20200104,0
tw,20200105,0
tw,20200106,0
tw,20200107,0
tw,20200108,0
tw,20200109,0
tw,20200110,0
tw,20200111,0
tw,20200112,0
tw,20200113,0
tw,20200114,0
tw,20200115,0
tw,20200116,0
tw,20200117,0
tw,20200118,0
tw,20200119,0
tw,20200120,0
tw,20200121,1
tw,20200122,0
tw,20200123,0
tw,20200124,0
tw,20200125,2
tw,20200126,0
tw,20200127,2
tw,20200128,2
tw,20200129,1
tw,20200130,0
tw,20200131,1
tw,20200201,1
tw,20200202,0
tw,20200203,0
tw,20200204,0
tw,20200205,1
tw,20200206,0
tw,20200207,5
tw,20200208,1
tw,20200209,1
tw,20200210,0
tw,20200211,0
tw,20200212,0
tw,20200213,0
tw,20200214,0
tw,20200215,0
tw,20200216,0
tw,20200217,2
tw,20200218,2
tw,20200219,0
tw,20200220,2
tw,20200221,0
tw,20200222,2
tw,20200223,0
tw,20200224,2
tw,20200225,2
tw,20200226,1
tw,20200227,1
tw,20200228,2
tw,20200229,5
tw,20200301,1
tw,20200302,0
tw,20200303,1
tw,20200304,1
tw,20200305,0
tw,20200306,2
tw,20200307,1
tw,20200308,0
tw,20200309,0
tw,20200310,0
tw,20200311,3
tw,20200312,0
tw,20200313,1
tw,20200314,4
tw,20200315,6
tw,20200316,0
tw,20200317,8
tw,20200318,10
tw,20200319,31
tw,20200320,0
tw,20200321,27
tw,20200322,18
tw,20200323,12
tw,20200324,30
tw,20200325,21
tw,20200326,19
tw,20200327,17
tw,20200328,15
tw,20200329,16
tw,20200330,23
tw,20200331,0
tw,20200401,16
tw,20200402,17
tw,20200403,0
tw,20200404,16
tw,20200405,8
tw,20200406,0
tw,20200407,10
tw,20200408,3
tw,20200409,3
tw,20200410,1
tw,20200411,0
tw,20200412,5
tw,20200413,3
tw,20200414,5
tw,20200415,2
tw,20200416,0
tw,20200417,0
tw,20200418,0
tw,20200419,3
tw,20200420,22
tw,20200421,2
tw,20200422,3
tw,20200423,1
tw,20200424,1
tw,20200425,1
tw,20200426,1
tw,20200427,0
tw,20200428,0
tw,20200429,0
tw,20200430,0
tw,20200501,0
tw,20200502,0
tw,20200503,3
tw,20200504,4
tw,20200505,2
tw,20200506,0
tw,20200507,1
tw,20200508,1
tw,20200509,0
tw,20200510,0
tw,20200511,0
tw,20200512,0
tw,20200513,0
tw,20200514,0
tw,20200515,0
tw,20200516,0
tw,20200517,0
tw,20200518,0
tw,20200519,0
tw,20200520,0
tw,20200521,1
tw,20200522,0
tw,20200523,0
tw,20200524,0
tw,20200525,0
tw,20200526,0
tw,20200527,0
tw,20200528,0
tw,20200529,0
tw,20200530,1
tw,20200531,0
tw,20200601,0
tw,20200602,1
tw,20200603,0
tw,20200604,0
tw,20200605,0
tw,20200606,0
tw,20200607,0
tw,20200608,0
tw,20200609,0
tw,20200610,0
tw,20200611,0
tw,20200612,0
tw,20200613,0
tw,20200614,0
tw,20200615,0
tw,20200616,2
tw,20200617,0
tw,20200618,0
tw,20200619,1
tw,20200620,0
tw,20200621,0
tw,20200622,0
tw,20200623,0
tw,20200624,0
tw,20200625,0
tw,20200626,1
tw,20200627,0
tw,20200628,0
tw,20200629,0
tw,20200630,0
tw,20200701,0
tw,20200702,1
tw,20200703,1
tw,20200704,0
tw,20200705,0
tw,20200706,0
tw,20200707,0
tw,20200708,0
tw,20200709,0
tw,20200710,2
tw,20200711,0
tw,20200712,0
tw,20200713,0
tw,20200714,0
tw,20200715,0
tw,20200716,1
tw,20200717,2
tw,20200718,0
tw,20200719,1
tw,20200720,0
tw,20200721,0
tw,20200722,0
tw,20200723,0
tw,20200724,3
tw,20200725,0
tw,20200726,0
tw,20200727,4
tw,20200728,5
tw,20200729,0
tw,20200730,0
tw,20200731,0
tw,20200801,7
tw,20200802,0
tw,20200803,1
tw,20200804,1
tw,20200805,0
tw,20200806,1
tw,20200807,0
tw,20200808,2
tw,20200809,1
tw,20200810,0
tw,20200811,0
tw,20200812,1
tw,20200813,0
tw,20200814,0
tw,20200815,1
tw,20200816,2
tw,20200817,1
tw,20200818,0
tw,20200819,1
tw,20200820,0
tw,20200821,0
tw,20200822,1
tw,20200823,0
tw,20200824,0
tw,20200825,0
tw,20200826,0
tw,20200827,0
tw,20200828,0
tw,20200829,1
tz,20200317,1
tz,20200318,0
tz,20200319,2
tz,20200320,0
tz,20200321,0
tz,20200322,3
tz,20200323,6
tz,20200324,0
tz,20200325,0
tz,20200326,0
tz,20200327,1
tz,20200328,0
tz,20200329,0
tz,20200330,1
tz,20200331,5
tz,20200401,0
tz,20200402,1
tz,20200403,1
tz,20200404,0
tz,20200405,0
tz,20200406,1
tz,20200407,2
tz,20200408,0
tz,20200409,1
tz,20200410,0
tz,20200411,7
tz,20200412,0
tz,20200413,0
tz,20200414,14
tz,20200415,7
tz,20200416,35
tz,20200417,6
tz,20200418,53
tz,20200419,1
tz,20200420,22
tz,20200421,0
tz,20200422,84
tz,20200423,31
tz,20200424,0
tz,20200425,15
tz,20200426,0
tz,20200427,0
tz,20200428,0
tz,20200429,6
tz,20200430,174
tz,20200501,0
tz,20200502,0
tz,20200503,0
tz,20200504,0
tz,20200505,0
tz,20200506,0
tz,20200507,0
tz,20200508,29
tz,20200509,0
tz,20200510,0
tz,20200511,0
tz,20200512,0
tz,20200513,0
tz,20200514,0
tz,20200515,0
tz,20200516,0
tz,20200517,0
tz,20200518,0
tz,20200519,0
tz,20200520,0
tz,20200521,0
tz,20200522,0
tz,20200523,0
tz,20200524,0
tz,20200525,0
tz,20200526,0
tz,20200527,0
tz,20200528,0
tz,20200529,0
tz,20200530,0
tz,20200531,0
tz,20200601,0
tz,20200602,0
tz,20200603,0
tz,20200604,0
tz,20200605,0
tz,20200606,0
tz,20200607,0
tz,20200608,0
tz,20200609,0
tz,20200610,0
tz,20200611,0
tz,20200612,0
tz,20200613,0
tz,20200614,0
tz,20200615,0
tz,20200616,0
tz,20200617,0
tz,20200618,0
tz,20200619,0
tz,20200620,0
tz,20200621,0
tz,20200622,0
tz,20200623,0
tz,20200624,0
tz,20200625,0
tz,20200626,0
tz,20200627,0
tz,20200628,0
tz,20200629,0
tz,20200630,0
tz,20200701,0
tz,20200702,0
tz,20200703,0
tz,20200704,0
tz,20200705,0
tz,20200706,0
tz,20200707,0
tz,20200708,0
tz,20200709,0
tz,20200710,0
tz,20200711,0
tz,20200712,0
tz,20200713,0
tz,20200714,0
tz,20200715,0
tz,20200716,0
tz,20200717,0
tz,20200718,0
tz,20200719,0
tz,20200720,0
tz,20200721,0
tz,20200722,0
tz,20200723,0
tz,20200724,0
tz,20200725,0
tz,20200726,0
tz,20200727,0
tz,20200728,0
tz,20200729,0
tz,20200730,0
tz,20200731,0
tz,20200801,0
tz,20200802,0
tz,20200803,0
tz,20200804,0
tz,20200805,0
tz,20200806,0
tz,20200807,0
tz,20200808,0
tz,20200809,0
tz,20200810,0
tz,20200811,0
tz,20200812,0
tz,20200813,0
tz,20200814,0
tz,20200815,0
tz,20200816,0
tz,20200817,0
tz,20200818,0
tz,20200819,0
tz,20200820,0
tz,20200821,0
tz,20200822,0
tz,20200823,0
tz,20200824,0
tz,20200825,0
tz,20200826,0
tz,20200827,0
tz,20200828,0
tz,20200829,0
ua,20200304,1
ua,20200313,2
ua,20200316,0
ua,20200317,2
ua,20200318,9
ua,20200319,5
ua,20200320,7
ua,20200321,0
ua,20200322,15
ua,20200323,6
ua,20200324,26
ua,20200325,11
ua,20200326,29
ua,20200327,43
ua,20200328,62
ua,20200329,93
ua,20200330,107
ua,20200331,62
ua,20200401,69
ua,20200402,245
ua,20200403,103
ua,20200404,175
ua,20200405,153
ua,20200406,83
ua,20200407,11
ua,20200408,143
ua,20200409,206
ua,20200410,224
ua,20200411,311
ua,20200412,308
ua,20200413,266
ua,20200414,325
ua,20200415,270
ua,20200416,392
ua,20200417,397
ua,20200418,301
ua,20200419,644
ua,20200420,343
ua,20200421,261
ua,20200422,415
ua,20200423,467
ua,20200424,578
ua,20200425,477
ua,20200426,478
ua,20200427,492
ua,20200428,392
ua,20200429,401
ua,20200430,456
ua,20200501,540
ua,20200502,455
ua,20200503,550
ua,20200504,502
ua,20200505,418
ua,20200506,366
ua,20200507,487
ua,20200508,507
ua,20200509,504
ua,20200510,515
ua,20200511,522
ua,20200512,416
ua,20200513,375
ua,20200514,402
ua,20200515,422
ua,20200516,483
ua,20200517,528
ua,20200518,433
ua,20200519,325
ua,20200520,260
ua,20200521,354
ua,20200522,476
ua,20200523,442
ua,20200524,432
ua,20200525,406
ua,20200526,259
ua,20200527,339
ua,20200528,321
ua,20200529,477
ua,20200530,429
ua,20200531,393
ua,20200601,468
ua,20200602,340
ua,20200603,328
ua,20200604,483
ua,20200605,588
ua,20200606,553
ua,20200607,550
ua,20200608,485
ua,20200609,463
ua,20200610,394
ua,20200611,525
ua,20200612,689
ua,20200613,683
ua,20200614,753
ua,20200615,648
ua,20200616,656
ua,20200617,666
ua,20200618,758
ua,20200619,829
ua,20200620,921
ua,20200621,841
ua,20200622,735
ua,20200623,681
ua,20200624,833
ua,20200625,940
ua,20200626,994
ua,20200627,1109
ua,20200628,948
ua,20200629,917
ua,20200630,646
ua,20200701,706
ua,20200702,664
ua,20200703,889
ua,20200704,876
ua,20200705,914
ua,20200706,823
ua,20200707,543
ua,20200708,564
ua,20200709,807
ua,20200710,810
ua,20200711,819
ua,20200712,800
ua,20200713,678
ua,20200714,612
ua,20200715,638
ua,20200716,836
ua,20200717,848
ua,20200718,809
ua,20200719,847
ua,20200720,731
ua,20200721,651
ua,20200722,673
ua,20200723,829
ua,20200724,856
ua,20200725,972
ua,20200726,1106
ua,20200727,920
ua,20200728,807
ua,20200729,919
ua,20200730,1022
ua,20200731,1197
ua,20200801,1090
ua,20200802,1172
ua,20200803,1112
ua,20200804,990
ua,20200805,1061
ua,20200806,1271
ua,20200807,1318
ua,20200808,1453
ua,20200809,1489
ua,20200810,2207
ua,20200811,1158
ua,20200812,1433
ua,20200813,1592
ua,20200814,1732
ua,20200815,0
ua,20200816,1847
ua,20200817,3101
ua,20200818,1616
ua,20200819,0
ua,20200820,1967
ua,20200821,2134
ua,20200822,2106
ua,20200823,2328
ua,20200824,1987
ua,20200825,1796
ua,20200826,3331
ua,20200827,1974
ua,20200828,0
ua,20200829,2438
ug,20200322,1
ug,20200323,0
ug,20200324,8
ug,20200325,0
ug,20200326,5
ug,20200327,0
ug,20200328,0
ug,20200329,16
ug,20200330,3
ug,20200331,0
ug,20200401,11
ug,20200402,0
ug,20200403,1
ug,20200404,3
ug,20200405,0
ug,20200406,4
ug,20200407,0
ug,20200408,0
ug,20200409,1
ug,20200410,0
ug,20200411,0
ug,20200412,0
ug,20200413,1
ug,20200414,0
ug,20200415,1
ug,20200416,0
ug,20200417,0
ug,20200418,0
ug,20200419,0
ug,20200420,0
ug,20200421,1
ug,20200422,2
ug,20200423,3
ug,20200424,13
ug,20200425,1
ug,20200426,0
ug,20200427,4
ug,20200428,0
ug,20200429,0
ug,20200430,2
ug,20200501,2
ug,20200502,2
ug,20200503,3
ug,20200504,1
ug,20200505,8
ug,20200506,1
ug,20200507,0
ug,20200508,3
ug,20200509,0
ug,20200510,15
ug,20200511,5
ug,20200512,1
ug,20200513,4
ug,20200514,13
ug,20200515,21
ug,20200516,43
ug,20200517,24
ug,20200518,0
ug,20200519,33
ug,20200520,0
ug,20200521,-115
ug,20200522,15
ug,20200523,15
ug,20200524,23
ug,20200525,14
ug,20200526,10
ug,20200527,31
ug,20200528,28
ug,20200529,36
ug,20200530,12
ug,20200531,84
ug,20200601,45
ug,20200602,-1
ug,20200603,32
ug,20200604,18
ug,20200605,15
ug,20200606,35
ug,20200607,36
ug,20200608,23
ug,20200609,30
ug,20200610,11
ug,20200611,8
ug,20200612,14
ug,20200613,6
ug,20200614,0
ug,20200615,11
ug,20200616,9
ug,20200617,19
ug,20200618,8
ug,20200619,9
ug,20200620,14
ug,20200621,0
ug,20200622,15
ug,20200623,4
ug,20200624,23
ug,20200625,8
ug,20200626,16
ug,20200627,12
ug,20200628,15
ug,20200629,11
ug,20200630,11
ug,20200701,19
ug,20200702,4
ug,20200703,9
ug,20200704,9
ug,20200705,16
ug,20200706,12
ug,20200707,14
ug,20200708,18
ug,20200709,6
ug,20200710,23
ug,20200711,6
ug,20200712,7
ug,20200713,12
ug,20200714,4
ug,20200715,11
ug,20200716,3
ug,20200717,8
ug,20200718,5
ug,20200719,6
ug,20200720,3
ug,20200721,4
ug,20200722,3
ug,20200723,3
ug,20200724,0
ug,20200725,14
ug,20200726,14
ug,20200727,12
ug,20200728,13
ug,20200729,7
ug,20200730,5
ug,20200731,7
ug,20200801,7
ug,20200802,22
ug,20200803,6
ug,20200804,13
ug,20200805,8
ug,20200806,10
ug,20200807,10
ug,20200808,31
ug,20200809,13
ug,20200810,16
ug,20200811,14
ug,20200812,16
ug,20200813,19
ug,20200814,21
ug,20200815,32
ug,20200816,49
ug,20200817,66
ug,20200818,60
ug,20200819,43
ug,20200820,0
ug,20200821,147
ug,20200822,98
ug,20200823,0
ug,20200824,415
ug,20200825,99
ug,20200826,64
ug,20200827,98
ug,20200828,155
ug,20200829,77
uk,20191231,0
uk,20200101,0
uk,20200102,0
uk,20200103,0
uk,20200104,0
uk,20200105,0
uk,20200106,0
uk,20200107,0
uk,20200108,0
uk,20200109,0
uk,20200110,0
uk,20200111,0
uk,20200112,0
uk,20200113,0
uk,20200114,0
uk,20200115,0
uk,20200116,0
uk,20200117,0
uk,20200118,0
uk,20200119,0
uk,20200120,0
uk,20200121,0
uk,20200122,0
uk,20200123,0
uk,20200124,0
uk,20200125,0
uk,20200126,0
uk,20200127,0
uk,20200128,0
uk,20200129,0
uk,20200130,0
uk,20200131,0
uk,20200201,2
uk,20200202,0
uk,20200203,0
uk,20200204,0
uk,20200205,1
uk,20200206,0
uk,20200207,1
uk,20200208,0
uk,20200209,0
uk,20200210,4
uk,20200211,1
uk,20200212,0
uk,20200213,1
uk,20200214,0
uk,20200215,0
uk,20200216,0
uk,20200217,0
uk,20200218,0
uk,20200219,0
uk,20200220,0
uk,20200221,0
uk,20200222,0
uk,20200223,1
uk,20200224,0
uk,20200225,0
uk,20200226,2
uk,20200227,5
uk,20200228,4
uk,20200229,8
uk,20200301,12
uk,20200302,5
uk,20200303,22
uk,20200304,40
uk,20200305,55
uk,20200306,56
uk,20200307,51
uk,20200308,81
uk,20200309,60
uk,20200310,57
uk,20200311,148
uk,20200312,259
uk,20200313,406
uk,20200314,484
uk,20200315,478
uk,20200316,361
uk,20200317,442
uk,20200318,611
uk,20200319,769
uk,20200320,999
uk,20200321,1055
uk,20200322,1255
uk,20200323,1198
uk,20200324,1378
uk,20200325,2338
uk,20200326,2375
uk,20200327,2692
uk,20200328,3087
uk,20200329,3197
uk,20200330,2822
uk,20200331,2858
uk,20200401,4273
uk,20200402,4514
uk,20200403,4913
uk,20200404,4868
uk,20200405,4911
uk,20200406,4020
uk,20200407,3592
uk,20200408,5282
uk,20200409,5450
uk,20200410,5131
uk,20200411,4858
uk,20200412,4313
uk,20200413,3579
uk,20200414,3489
uk,20200415,4178
uk,20200416,4326
uk,20200417,5065
uk,20200418,5292
uk,20200419,4956
uk,20200420,4721
uk,20200421,3853
uk,20200422,4854
uk,20200423,4760
uk,20200424,5487
uk,20200425,5158
uk,20200426,4970
uk,20200427,3748
uk,20200428,3473
uk,20200429,4706
uk,20200430,4729
uk,20200501,5442
uk,20200502,4966
uk,20200503,4737
uk,20200504,3229
uk,20200505,2982
uk,20200506,3389
uk,20200507,3682
uk,20200508,3827
uk,20200509,3767
uk,20200510,3063
uk,20200511,2157
uk,20200512,2329
uk,20200513,3586
uk,20200514,3402
uk,20200515,3307
uk,20200516,2628
uk,20200517,2526
uk,20200518,2079
uk,20200519,1838
uk,20200520,2589
uk,20200521,3052
uk,20200522,2718
uk,20200523,2574
uk,20200524,2062
uk,20200525,1527
uk,20200526,1364
uk,20200527,1624
uk,20200528,1672
uk,20200529,1835
uk,20200530,1760
uk,20200531,1527
uk,20200601,1125
uk,20200602,1079
uk,20200603,1441
uk,20200604,1484
uk,20200605,1356
uk,20200606,1243
uk,20200607,1120
uk,20200608,801
uk,20200609,721
uk,20200610,1099
uk,20200611,1158
uk,20200612,1199
uk,20200613,1017
uk,20200614,1052
uk,20200615,890
uk,20200616,822
uk,20200617,1043
uk,20200618,1102
uk,20200619,1013
uk,20200620,1027
uk,20200621,986
uk,20200622,687
uk,20200623,639
uk,20200624,896
uk,20200625,886
uk,20200626,778
uk,20200627,721
uk,20200628,671
uk,20200629,649
uk,20200630,446
uk,20200701,730
uk,20200702,617
uk,20200703,651
uk,20200704,602
uk,20200705,579
uk,20200706,401
uk,20200707,555
uk,20200708,704
uk,20200709,597
uk,20200710,693
uk,20200711,715
uk,20200712,565
uk,20200713,442
uk,20200714,361
uk,20200715,726
uk,20200716,685
uk,20200717,772
uk,20200718,704
uk,20200719,569
uk,20200720,493
uk,20200721,413
uk,20200722,793
uk,20200723,751
uk,20200724,773
uk,20200725,731
uk,20200726,667
uk,20200727,421
uk,20200728,371
uk,20200729,70
uk,20200730,763
uk,20200731,846
uk,20200801,880
uk,20200802,771
uk,20200803,743
uk,20200804,928
uk,20200805,670
uk,20200806,891
uk,20200807,950
uk,20200808,871
uk,20200809,758
uk,20200810,1062
uk,20200811,816
uk,20200812,1148
uk,20200813,1009
uk,20200814,1129
uk,20200815,1440
uk,20200816,1077
uk,20200817,1040
uk,20200818,713
uk,20200819,1089
uk,20200820,812
uk,20200821,1182
uk,20200822,1033
uk,20200823,1288
uk,20200824,1041
uk,20200825,972
uk,20200826,1184
uk,20200827,1048
uk,20200828,1522
uk,20200829,1276
us,20191231,0
us,20200101,0
us,20200102,0
us,20200103,0
us,20200104,0
us,20200105,0
us,20200106,0
us,20200107,0
us,20200108,0
us,20200109,0
us,20200110,0
us,20200111,0
us,20200112,0
us,20200113,0
us,20200114,0
us,20200115,0
us,20200116,0
us,20200117,0
us,20200118,0
us,20200119,0
us,20200120,0
us,20200121,1
us,20200122,0
us,20200123,0
us,20200124,0
us,20200125,1
us,20200126,0
us,20200127,3
us,20200128,0
us,20200129,0
us,20200130,0
us,20200131,1
us,20200201,1
us,20200202,1
us,20200203,3
us,20200204,0
us,20200205,0
us,20200206,1
us,20200207,0
us,20200208,0
us,20200209,0
us,20200210,0
us,20200211,1
us,20200212,0
us,20200213,1
us,20200214,1
us,20200215,0
us,20200216,0
us,20200217,0
us,20200218,0
us,20200219,0
us,20200220,0
us,20200221,1
us,20200222,19
us,20200223,0
us,20200224,0
us,20200225,18
us,20200226,0
us,20200227,6
us,20200228,1
us,20200229,6
us,20200301,3
us,20200302,20
us,20200303,14
us,20200304,22
us,20200305,34
us,20200306,74
us,20200307,105
us,20200308,95
us,20200309,121
us,20200310,200
us,20200311,271
us,20200312,287
us,20200313,351
us,20200314,511
us,20200315,777
us,20200316,823
us,20200317,887
us,20200318,1766
us,20200319,2988
us,20200320,4835
us,20200321,5374
us,20200322,7123
us,20200323,8459
us,20200324,11236
us,20200325,8789
us,20200326,13963
us,20200327,16797
us,20200328,18695
us,20200329,19979
us,20200330,18360
us,20200331,21595
us,20200401,24998
us,20200402,27103
us,20200403,28819
us,20200404,32425
us,20200405,34272
us,20200406,25398
us,20200407,30561
us,20200408,30613
us,20200409,33323
us,20200410,33901
us,20200411,35527
us,20200412,28391
us,20200413,27620
us,20200414,25023
us,20200415,26922
us,20200416,30148
us,20200417,31667
us,20200418,30833
us,20200419,32922
us,20200420,24601
us,20200421,28065
us,20200422,37289
us,20200423,17588
us,20200424,26543
us,20200425,21352
us,20200426,48529
us,20200427,26857
us,20200428,22541
us,20200429,24132
us,20200430,27326
us,20200501,29917
us,20200502,33955
us,20200503,29288
us,20200504,24972
us,20200505,22593
us,20200506,23841
us,20200507,24128
us,20200508,28369
us,20200509,26957
us,20200510,25612
us,20200511,20258
us,20200512,18117
us,20200513,22048
us,20200514,20782
us,20200515,27143
us,20200516,25508
us,20200517,24487
us,20200518,18873
us,20200519,21841
us,20200520,19970
us,20200521,23285
us,20200522,25434
us,20200523,24147
us,20200524,21236
us,20200525,20568
us,20200526,19064
us,20200527,18910
us,20200528,18721
us,20200529,21817
us,20200530,25337
us,20200531,23297
us,20200601,19807
us,20200602,21086
us,20200603,20544
us,20200604,19699
us,20200605,21140
us,20200606,25178
us,20200607,22223
us,20200608,22302
us,20200609,18822
us,20200610,18665
us,20200611,20614
us,20200612,22883
us,20200613,25639
us,20200614,25540
us,20200615,19543
us,20200616,19957
us,20200617,23705
us,20200618,25559
us,20200619,27762
us,20200620,29909
us,20200621,34158
us,20200622,25793
us,20200623,31390
us,20200624,34720
us,20200625,34339
us,20200626,40949
us,20200627,45527
us,20200628,42486
us,20200629,38673
us,20200630,41556
us,20200701,43880
us,20200702,52048
us,20200703,53399
us,20200704,54442
us,20200705,45221
us,20200706,49093
us,20200707,49990
us,20200708,57473
us,20200709,58906
us,20200710,63004
us,20200711,66625
us,20200712,63051
us,20200713,57258
us,20200714,58114
us,20200715,68518
us,20200716,67717
us,20200717,76930
us,20200718,71494
us,20200719,63749
us,20200720,61796
us,20200721,56750
us,20200722,72048
us,20200723,68848
us,20200724,63196
us,20200725,78427
us,20200726,65498
us,20200727,55993
us,20200728,56243
us,20200729,61734
us,20200730,74985
us,20200731,68032
us,20200801,67023
us,20200802,58407
us,20200803,47511
us,20200804,45607
us,20200805,57525
us,20200806,52804
us,20200807,59755
us,20200808,58150
us,20200809,56221
us,20200810,46847
us,20200811,49530
us,20200812,46813
us,20200813,55941
us,20200814,51094
us,20200815,64838
us,20200816,48085
us,20200817,42104
us,20200818,35056
us,20200819,44091
us,20200820,47426
us,20200821,44005
us,20200822,49880
us,20200823,44378
us,20200824,34506
us,20200825,38298
us,20200826,38119
us,20200827,42848
us,20200828,45909
us,20200829,49654
uy,20200315,6
uy,20200316,2
uy,20200317,21
uy,20200318,21
uy,20200319,29
uy,20200320,15
uy,20200321,16
uy,20200322,25
uy,20200323,23
uy,20200324,4
uy,20200325,27
uy,20200326,28
uy,20200327,21
uy,20200328,0
uy,20200329,21
uy,20200330,36
uy,20200331,29
uy,20200401,6
uy,20200402,11
uy,20200403,18
uy,20200404,12
uy,20200405,19
uy,20200406,17
uy,20200407,4
uy,20200408,6
uy,20200409,9
uy,20200410,7
uy,20200411,13
uy,20200412,7
uy,20200413,12
uy,20200414,7
uy,20200415,11
uy,20200416,10
uy,20200417,9
uy,20200418,6
uy,20200419,9
uy,20200420,11
uy,20200421,7
uy,20200422,8
uy,20200423,6
uy,20200424,8
uy,20200425,6
uy,20200426,33
uy,20200427,10
uy,20200428,14
uy,20200429,5
uy,20200430,5
uy,20200501,13
uy,20200502,5
uy,20200503,4
uy,20200504,3
uy,20200505,2
uy,20200506,13
uy,20200507,3
uy,20200508,11
uy,20200509,10
uy,20200510,8
uy,20200511,5
uy,20200512,4
uy,20200513,6
uy,20200514,2
uy,20200515,5
uy,20200516,8
uy,20200517,1
uy,20200518,1
uy,20200519,3
uy,20200520,1
uy,20200521,8
uy,20200522,3
uy,20200523,4
uy,20200524,11
uy,20200525,5
uy,20200526,18
uy,20200527,2
uy,20200528,14
uy,20200529,8
uy,20200530,5
uy,20200531,5
uy,20200601,2
uy,20200602,2
uy,20200603,1
uy,20200604,2
uy,20200605,4
uy,20200606,2
uy,20200607,11
uy,20200608,0
uy,20200609,0
uy,20200610,1
uy,20200611,1
uy,20200612,0
uy,20200613,0
uy,20200614,0
uy,20200615,1
uy,20200616,0
uy,20200617,1
uy,20200618,0
uy,20200619,1
uy,20200620,3
uy,20200621,6
uy,20200622,17
uy,20200623,6
uy,20200624,3
uy,20200625,17
uy,20200626,5
uy,20200627,12
uy,20200628,5
uy,20200629,5
uy,20200630,3
uy,20200701,4
uy,20200702,7
uy,20200703,4
uy,20200704,5
uy,20200705,3
uy,20200706,1
uy,20200707,4
uy,20200708,5
uy,20200709,9
uy,20200710,3
uy,20200711,8
uy,20200712,1
uy,20200713,1
uy,20200714,2
uy,20200715,8
uy,20200716,12
uy,20200717,0
uy,20200718,28
uy,20200719,7
uy,20200720,10
uy,20200721,10
uy,20200722,32
uy,20200723,21
uy,20200724,24
uy,20200725,25
uy,20200726,8
uy,20200727,18
uy,20200728,10
uy,20200729,16
